LEMMA	PROB
fifteen	2.5034380549287687e-05
falter	2.5034380549287687e-05
event	2.5034380549287687e-05
envelop	2.5034380549287687e-05
entry	2.5034380549287687e-05
eject	2.5034380549287687e-05
dwell	2.5034380549287687e-05
devour	2.5034380549287687e-05
dagger	2.5034380549287687e-05
crib	2.5034380549287687e-05
complaint	2.5034380549287687e-05
competent	2.5034380549287687e-05
certificate	2.5034380549287687e-05
bucket	2.5034380549287687e-05
bible	2.5034380549287687e-05
babble	2.5034380549287687e-05
astonishment	2.5034380549287687e-05
ambush	2.5034380549287687e-05
amazement	2.5034380549287687e-05
accustom	2.5034380549287687e-05
windbreaker	2.4199901197644765e-05
widen	2.4199901197644765e-05
sustain	2.4199901197644765e-05
surgeon	2.4199901197644765e-05
strand	2.4199901197644765e-05
stitch	2.4199901197644765e-05
spectacles	2.4199901197644765e-05
specialty	2.4199901197644765e-05
sin	2.4199901197644765e-05
shirtsleeve	2.4199901197644765e-05
shades	2.4199901197644765e-05
roam	2.4199901197644765e-05
refrigerator	2.4199901197644765e-05
pool	2.4199901197644765e-05
ponytail	2.4199901197644765e-05
peg	2.4199901197644765e-05
overcoat	2.4199901197644765e-05
oldest	2.4199901197644765e-05
obvious	2.4199901197644765e-05
oblivious	2.4199901197644765e-05
mouse	2.4199901197644765e-05
microphone	2.4199901197644765e-05
medication	2.4199901197644765e-05
lar	2.4199901197644765e-05
knot	2.4199901197644765e-05
kidney	2.4199901197644765e-05
hunger	2.4199901197644765e-05
haller	2.4199901197644765e-05
goodbye	2.4199901197644765e-05
gentleman	2.4199901197644765e-05
generous	2.4199901197644765e-05
fucking	2.4199901197644765e-05
fancy	2.4199901197644765e-05
experiment	2.4199901197644765e-05
examination	2.4199901197644765e-05
dismount	2.4199901197644765e-05
devastate	2.4199901197644765e-05
den	2.4199901197644765e-05
cruise	2.4199901197644765e-05
crow	2.4199901197644765e-05
criminal	2.4199901197644765e-05
conclusion	2.4199901197644765e-05
chauffeur	2.4199901197644765e-05
brown	2.4199901197644765e-05
breathless	2.4199901197644765e-05
bracelet	2.4199901197644765e-05
boom	2.4199901197644765e-05
basement	2.4199901197644765e-05
barefoot	2.4199901197644765e-05
apple	2.4199901197644765e-05
amount	2.4199901197644765e-05
amend	2.4199901197644765e-05
aisle	2.4199901197644765e-05
acquaintance	2.4199901197644765e-05
writing	2.3365421846001843e-05
worship	2.3365421846001843e-05
unroll	2.3365421846001843e-05
typing	2.3365421846001843e-05
tortured	2.3365421846001843e-05
tomb	2.3365421846001843e-05
throttle	2.3365421846001843e-05
teens	2.3365421846001843e-05
talking	2.3365421846001843e-05
tablet	2.3365421846001843e-05
sympathetic	2.3365421846001843e-05
swerve	2.3365421846001843e-05
steel	2.3365421846001843e-05
sport	2.3365421846001843e-05
spoil	2.3365421846001843e-05
speechless	2.3365421846001843e-05
speaking	2.3365421846001843e-05
snicker	2.3365421846001843e-05
shooter	2.3365421846001843e-05
remote	2.3365421846001843e-05
recollection	2.3365421846001843e-05
recognise	2.3365421846001843e-05
pore	2.3365421846001843e-05
pepper	2.3365421846001843e-05
penthouse	2.3365421846001843e-05
operative	2.3365421846001843e-05
mother-in-law	2.3365421846001843e-05
litter	2.3365421846001843e-05
lighter	2.3365421846001843e-05
label	2.3365421846001843e-05
invisible	2.3365421846001843e-05
implicate	2.3365421846001843e-05
hunting	2.3365421846001843e-05
humiliate	2.3365421846001843e-05
hello	2.3365421846001843e-05
headphone	2.3365421846001843e-05
glow	2.3365421846001843e-05
gas	2.3365421846001843e-05
gallery	2.3365421846001843e-05
furrow	2.3365421846001843e-05
fret	2.3365421846001843e-05
flag	2.3365421846001843e-05
desert	2.3365421846001843e-05
daze	2.3365421846001843e-05
croon	2.3365421846001843e-05
cred	2.3365421846001843e-05
classroom	2.3365421846001843e-05
chirp	2.3365421846001843e-05
chant	2.3365421846001843e-05
budge	2.3365421846001843e-05
binder	2.3365421846001843e-05
agenda	2.3365421846001843e-05
adult	2.3365421846001843e-05
absent	2.3365421846001843e-05
wood	2.253094249435892e-05
vodka	2.253094249435892e-05
therapist	2.253094249435892e-05
temperature	2.253094249435892e-05
teammate	2.253094249435892e-05
stiff	2.253094249435892e-05
servant	2.253094249435892e-05
section	2.253094249435892e-05
saw	2.253094249435892e-05
rucksack	2.253094249435892e-05
reverse	2.253094249435892e-05
reread	2.253094249435892e-05
repair	2.253094249435892e-05
refusal	2.253094249435892e-05
recorder	2.253094249435892e-05
rearrange	2.253094249435892e-05
poise	2.253094249435892e-05
pink	2.253094249435892e-05
perk	2.253094249435892e-05
obtain	2.253094249435892e-05
nine	2.253094249435892e-05
net	2.253094249435892e-05
myself	2.253094249435892e-05
martini	2.253094249435892e-05
married	2.253094249435892e-05
laundry	2.253094249435892e-05
initial	2.253094249435892e-05
in-law	2.253094249435892e-05
impatience	2.253094249435892e-05
healthy	2.253094249435892e-05
headquarters	2.253094249435892e-05
gold	2.253094249435892e-05
gallop	2.253094249435892e-05
fur	2.253094249435892e-05
flail	2.253094249435892e-05
fatigue	2.253094249435892e-05
doorstep	2.253094249435892e-05
dick	2.253094249435892e-05
deem	2.253094249435892e-05
crotch	2.253094249435892e-05
criticize	2.253094249435892e-05
consciousness	2.253094249435892e-05
comprehend	2.253094249435892e-05
champion	2.253094249435892e-05
blindfold	2.253094249435892e-05
betrayal	2.253094249435892e-05
baffle	2.253094249435892e-05
assistance	2.253094249435892e-05
assassin	2.253094249435892e-05
arrangement	2.253094249435892e-05
annoyed	2.253094249435892e-05
actor	2.253094249435892e-05
yearn	2.1696463142715995e-05
with	2.1696463142715995e-05
wheeze	2.1696463142715995e-05
swoop	2.1696463142715995e-05
sixty	2.1696463142715995e-05
shooting	2.1696463142715995e-05
shelf	2.1696463142715995e-05
session	2.1696463142715995e-05
rough	2.1696463142715995e-05
rhythm	2.1696463142715995e-05
resemble	2.1696463142715995e-05
rasp	2.1696463142715995e-05
racing	2.1696463142715995e-05
pocketbook	2.1696463142715995e-05
pickup	2.1696463142715995e-05
passage	2.1696463142715995e-05
participate	2.1696463142715995e-05
pang	2.1696463142715995e-05
mop	2.1696463142715995e-05
melt	2.1696463142715995e-05
lever	2.1696463142715995e-05
leash	2.1696463142715995e-05
justice	2.1696463142715995e-05
jot	2.1696463142715995e-05
iron	2.1696463142715995e-05
intercept	2.1696463142715995e-05
instructor	2.1696463142715995e-05
infuriate	2.1696463142715995e-05
haircut	2.1696463142715995e-05
footing	2.1696463142715995e-05
fence	2.1696463142715995e-05
fashion	2.1696463142715995e-05
expel	2.1696463142715995e-05
evaluate	2.1696463142715995e-05
entitle	2.1696463142715995e-05
empire	2.1696463142715995e-05
emphasize	2.1696463142715995e-05
eight	2.1696463142715995e-05
earbud	2.1696463142715995e-05
detest	2.1696463142715995e-05
decorate	2.1696463142715995e-05
cuddle	2.1696463142715995e-05
crutch	2.1696463142715995e-05
crown	2.1696463142715995e-05
credentials	2.1696463142715995e-05
complexion	2.1696463142715995e-05
candidate	2.1696463142715995e-05
breeze	2.1696463142715995e-05
bluff	2.1696463142715995e-05
beating	2.1696463142715995e-05
bare	2.1696463142715995e-05
accusation	2.1696463142715995e-05
yet	2.0861983791073073e-05
writhe	2.0861983791073073e-05
wolf	2.0861983791073073e-05
wardrobe	2.0861983791073073e-05
topple	2.0861983791073073e-05
tomorrow	2.0861983791073073e-05
thrash	2.0861983791073073e-05
thirsty	2.0861983791073073e-05
tension	2.0861983791073073e-05
teacup	2.0861983791073073e-05
tan	2.0861983791073073e-05
supper	2.0861983791073073e-05
subdue	2.0861983791073073e-05
stump	2.0861983791073073e-05
stricken	2.0861983791073073e-05
soda	2.0861983791073073e-05
skinny	2.0861983791073073e-05
silhouette	2.0861983791073073e-05
sidearm	2.0861983791073073e-05
selfish	2.0861983791073073e-05
scurry	2.0861983791073073e-05
savor	2.0861983791073073e-05
receptionist	2.0861983791073073e-05
razor	2.0861983791073073e-05
ramble	2.0861983791073073e-05
pure	2.0861983791073073e-05
proof	2.0861983791073073e-05
playing	2.0861983791073073e-05
playful	2.0861983791073073e-05
paris	2.0861983791073073e-05
packet	2.0861983791073073e-05
natural	2.0861983791073073e-05
muffin	2.0861983791073073e-05
moon	2.0861983791073073e-05
monster	2.0861983791073073e-05
miserable	2.0861983791073073e-05
lust	2.0861983791073073e-05
lawsuit	2.0861983791073073e-05
lawn	2.0861983791073073e-05
latch	2.0861983791073073e-05
ipad	2.0861983791073073e-05
inject	2.0861983791073073e-05
incredulous	2.0861983791073073e-05
ibook	2.0861983791073073e-05
haunch	2.0861983791073073e-05
harness	2.0861983791073073e-05
harass	2.0861983791073073e-05
granddaughter	2.0861983791073073e-05
frightened	2.0861983791073073e-05
eyeball	2.0861983791073073e-05
exploit	2.0861983791073073e-05
example	2.0861983791073073e-05
estimation	2.0861983791073073e-05
engineer	2.0861983791073073e-05
download	2.0861983791073073e-05
distant	2.0861983791073073e-05
discussion	2.0861983791073073e-05
determination	2.0861983791073073e-05
denial	2.0861983791073073e-05
defy	2.0861983791073073e-05
dazzle	2.0861983791073073e-05
cycle	2.0861983791073073e-05
coworker	2.0861983791073073e-05
costume	2.0861983791073073e-05
commander	2.0861983791073073e-05
chortle	2.0861983791073073e-05
chicken	2.0861983791073073e-05
carriage	2.0861983791073073e-05
burden	2.0861983791073073e-05
backtrack	2.0861983791073073e-05
backseat	2.0861983791073073e-05
around	2.0861983791073073e-05
anybody	2.0861983791073073e-05
administration	2.0861983791073073e-05
activate	2.0861983791073073e-05
waver	2.002750443943015e-05
wary	2.002750443943015e-05
waggle	2.002750443943015e-05
unhook	2.002750443943015e-05
torch	2.002750443943015e-05
thunder	2.002750443943015e-05
thesis	2.002750443943015e-05
tender	2.002750443943015e-05
tack	2.002750443943015e-05
sympathy	2.002750443943015e-05
supervisor	2.002750443943015e-05
stubborn	2.002750443943015e-05
somebody	2.002750443943015e-05
smear	2.002750443943015e-05
sleepy	2.002750443943015e-05
slash	2.002750443943015e-05
shell	2.002750443943015e-05
scrutiny	2.002750443943015e-05
scout	2.002750443943015e-05
sarcasm	2.002750443943015e-05
rude	2.002750443943015e-05
reservation	2.002750443943015e-05
publish	2.002750443943015e-05
pro	2.002750443943015e-05
prize	2.002750443943015e-05
prime	2.002750443943015e-05
policy	2.002750443943015e-05
plea	2.002750443943015e-05
oversee	2.002750443943015e-05
outrage	2.002750443943015e-05
oath	2.002750443943015e-05
muffle	2.002750443943015e-05
momentum	2.002750443943015e-05
miracle	2.002750443943015e-05
manuscript	2.002750443943015e-05
logic	2.002750443943015e-05
lazy	2.002750443943015e-05
landing	2.002750443943015e-05
joint	2.002750443943015e-05
jack	2.002750443943015e-05
introduction	2.002750443943015e-05
intake	2.002750443943015e-05
instant	2.002750443943015e-05
importance	2.002750443943015e-05
implore	2.002750443943015e-05
identification	2.002750443943015e-05
helpful	2.002750443943015e-05
hatred	2.002750443943015e-05
handiwork	2.002750443943015e-05
general	2.002750443943015e-05
folk	2.002750443943015e-05
flatter	2.002750443943015e-05
far	2.002750443943015e-05
downtown	2.002750443943015e-05
discovery	2.002750443943015e-05
diary	2.002750443943015e-05
decent	2.002750443943015e-05
dangle	2.002750443943015e-05
craft	2.002750443943015e-05
cord	2.002750443943015e-05
cooperate	2.002750443943015e-05
conference	2.002750443943015e-05
competition	2.002750443943015e-05
coin	2.002750443943015e-05
cloud	2.002750443943015e-05
bustle	2.002750443943015e-05
bulk	2.002750443943015e-05
branch	2.002750443943015e-05
boil	2.002750443943015e-05
beretta	2.002750443943015e-05
being	2.002750443943015e-05
arrow	2.002750443943015e-05
adorable	2.002750443943015e-05
ab	2.002750443943015e-05
workshop	1.919302508778723e-05
withhold	1.919302508778723e-05
wealthy	1.919302508778723e-05
wealth	1.919302508778723e-05
waken	1.919302508778723e-05
wagon	1.919302508778723e-05
visible	1.919302508778723e-05
verdict	1.919302508778723e-05
vault	1.919302508778723e-05
traitor	1.919302508778723e-05
thoughtful	1.919302508778723e-05
terror	1.919302508778723e-05
swig	1.919302508778723e-05
supporter	1.919302508778723e-05
sun	1.919302508778723e-05
subpoena	1.919302508778723e-05
stepmother	1.919302508778723e-05
stepfather	1.919302508778723e-05
squeak	1.919302508778723e-05
sniffle	1.919302508778723e-05
smaller	1.919302508778723e-05
slug	1.919302508778723e-05
sidewalk	1.919302508778723e-05
seven	1.919302508778723e-05
sensitive	1.919302508778723e-05
seethe	1.919302508778723e-05
scale	1.919302508778723e-05
retrace	1.919302508778723e-05
recline	1.919302508778723e-05
rat	1.919302508778723e-05
radiate	1.919302508778723e-05
prison	1.919302508778723e-05
powerbook	1.919302508778723e-05
pleasant	1.919302508778723e-05
pester	1.919302508778723e-05
persona	1.919302508778723e-05
pee	1.919302508778723e-05
ordinary	1.919302508778723e-05
olive	1.919302508778723e-05
nanny	1.919302508778723e-05
motivation	1.919302508778723e-05
mistaken	1.919302508778723e-05
market	1.919302508778723e-05
locker	1.919302508778723e-05
loan	1.919302508778723e-05
liver	1.919302508778723e-05
lifetime	1.919302508778723e-05
league	1.919302508778723e-05
lane	1.919302508778723e-05
juice	1.919302508778723e-05
isolate	1.919302508778723e-05
interesting	1.919302508778723e-05
intellect	1.919302508778723e-05
inflict	1.919302508778723e-05
hostage	1.919302508778723e-05
hometown	1.919302508778723e-05
gym	1.919302508778723e-05
groin	1.919302508778723e-05
grid	1.919302508778723e-05
green	1.919302508778723e-05
furniture	1.919302508778723e-05
flow	1.919302508778723e-05
flaw	1.919302508778723e-05
firing	1.919302508778723e-05
finding	1.919302508778723e-05
final	1.919302508778723e-05
exam	1.919302508778723e-05
ex-husband	1.919302508778723e-05
dumb	1.919302508778723e-05
difficult	1.919302508778723e-05
descent	1.919302508778723e-05
deduce	1.919302508778723e-05
dealer	1.919302508778723e-05
daughter-in-law	1.919302508778723e-05
crunch	1.919302508778723e-05
cope	1.919302508778723e-05
clink	1.919302508778723e-05
circumstance	1.919302508778723e-05
bunk	1.919302508778723e-05
brand	1.919302508778723e-05
boast	1.919302508778723e-05
bikini	1.919302508778723e-05
bead	1.919302508778723e-05
balk	1.919302508778723e-05
badger	1.919302508778723e-05
ascend	1.919302508778723e-05
annoyance	1.919302508778723e-05
angel	1.919302508778723e-05
zone	1.8358545736144303e-05
zipper	1.8358545736144303e-05
weird	1.8358545736144303e-05
weather	1.8358545736144303e-05
wanted	1.8358545736144303e-05
walkie-talkie	1.8358545736144303e-05
veil	1.8358545736144303e-05
unloaded	1.8358545736144303e-05
trim	1.8358545736144303e-05
total	1.8358545736144303e-05
swap	1.8358545736144303e-05
stub	1.8358545736144303e-05
staircase	1.8358545736144303e-05
soap	1.8358545736144303e-05
slur	1.8358545736144303e-05
site	1.8358545736144303e-05
screech	1.8358545736144303e-05
scrawl	1.8358545736144303e-05
scotch	1.8358545736144303e-05
sadness	1.8358545736144303e-05
rev	1.8358545736144303e-05
resource	1.8358545736144303e-05
refocus	1.8358545736144303e-05
range	1.8358545736144303e-05
rabbit	1.8358545736144303e-05
quip	1.8358545736144303e-05
quicken	1.8358545736144303e-05
pup	1.8358545736144303e-05
psychiatrist	1.8358545736144303e-05
prone	1.8358545736144303e-05
product	1.8358545736144303e-05
prince	1.8358545736144303e-05
prevail	1.8358545736144303e-05
preference	1.8358545736144303e-05
predecessor	1.8358545736144303e-05
potential	1.8358545736144303e-05
plain	1.8358545736144303e-05
physique	1.8358545736144303e-05
physical	1.8358545736144303e-05
particular	1.8358545736144303e-05
pardon	1.8358545736144303e-05
outraged	1.8358545736144303e-05
obituary	1.8358545736144303e-05
motivate	1.8358545736144303e-05
mercy	1.8358545736144303e-05
loom	1.8358545736144303e-05
longing	1.8358545736144303e-05
london	1.8358545736144303e-05
layer	1.8358545736144303e-05
lapse	1.8358545736144303e-05
kin	1.8358545736144303e-05
killing	1.8358545736144303e-05
justify	1.8358545736144303e-05
jersey	1.8358545736144303e-05
invest	1.8358545736144303e-05
interpret	1.8358545736144303e-05
inspection	1.8358545736144303e-05
hush	1.8358545736144303e-05
hound	1.8358545736144303e-05
holiday	1.8358545736144303e-05
hesitant	1.8358545736144303e-05
harden	1.8358545736144303e-05
gratitude	1.8358545736144303e-05
graduation	1.8358545736144303e-05
government	1.8358545736144303e-05
gifted	1.8358545736144303e-05
german	1.8358545736144303e-05
fresh	1.8358545736144303e-05
fishing	1.8358545736144303e-05
fast	1.8358545736144303e-05
exhibit	1.8358545736144303e-05
exaggerate	1.8358545736144303e-05
engagement	1.8358545736144303e-05
divide	1.8358545736144303e-05
disdain	1.8358545736144303e-05
discomfort	1.8358545736144303e-05
discard	1.8358545736144303e-05
disbelief	1.8358545736144303e-05
disapprove	1.8358545736144303e-05
diner	1.8358545736144303e-05
destiny	1.8358545736144303e-05
deli	1.8358545736144303e-05
delete	1.8358545736144303e-05
delay	1.8358545736144303e-05
deeper	1.8358545736144303e-05
creation	1.8358545736144303e-05
contribute	1.8358545736144303e-05
constant	1.8358545736144303e-05
citizen	1.8358545736144303e-05
chore	1.8358545736144303e-05
careless	1.8358545736144303e-05
cardigan	1.8358545736144303e-05
bubble	1.8358545736144303e-05
brew	1.8358545736144303e-05
boxer	1.8358545736144303e-05
blessing	1.8358545736144303e-05
award	1.8358545736144303e-05
art	1.8358545736144303e-05
arrogant	1.8358545736144303e-05
anguish	1.8358545736144303e-05
analyze	1.8358545736144303e-05
yourself	1.752406638450138e-05
wise	1.752406638450138e-05
windshield	1.752406638450138e-05
warrant	1.752406638450138e-05
village	1.752406638450138e-05
trash	1.752406638450138e-05
trainer	1.752406638450138e-05
thor	1.752406638450138e-05
sweaty	1.752406638450138e-05
sulk	1.752406638450138e-05
suffocate	1.752406638450138e-05
strut	1.752406638450138e-05
sole	1.752406638450138e-05
slapping	1.752406638450138e-05
skate	1.752406638450138e-05
shred	1.752406638450138e-05
shaky	1.752406638450138e-05
sermon	1.752406638450138e-05
sedan	1.752406638450138e-05
script	1.752406638450138e-05
scatter	1.752406638450138e-05
satchel	1.752406638450138e-05
running	1.752406638450138e-05
romantic	1.752406638450138e-05
rig	1.752406638450138e-05
revolver	1.752406638450138e-05
reunion	1.752406638450138e-05
resident	1.752406638450138e-05
reprimand	1.752406638450138e-05
reluctance	1.752406638450138e-05
refrain	1.752406638450138e-05
reckon	1.752406638450138e-05
pursuit	1.752406638450138e-05
proclaim	1.752406638450138e-05
prep	1.752406638450138e-05
plump	1.752406638450138e-05
piano	1.752406638450138e-05
personal	1.752406638450138e-05
peck	1.752406638450138e-05
payroll	1.752406638450138e-05
passionate	1.752406638450138e-05
overlook	1.752406638450138e-05
odd	1.752406638450138e-05
navel	1.752406638450138e-05
narrative	1.752406638450138e-05
mute	1.752406638450138e-05
mouthful	1.752406638450138e-05
military	1.752406638450138e-05
local	1.752406638450138e-05
knob	1.752406638450138e-05
keeper	1.752406638450138e-05
itch	1.752406638450138e-05
insistent	1.752406638450138e-05
indict	1.752406638450138e-05
improve	1.752406638450138e-05
imitate	1.752406638450138e-05
hoodie	1.752406638450138e-05
helicopter	1.752406638450138e-05
hedge	1.752406638450138e-05
harbor	1.752406638450138e-05
handshake	1.752406638450138e-05
handcuffs	1.752406638450138e-05
grill	1.752406638450138e-05
grieve	1.752406638450138e-05
greatest	1.752406638450138e-05
google	1.752406638450138e-05
gait	1.752406638450138e-05
frustrated	1.752406638450138e-05
fourth	1.752406638450138e-05
female	1.752406638450138e-05
expectation	1.752406638450138e-05
errand	1.752406638450138e-05
entire	1.752406638450138e-05
enthusiastic	1.752406638450138e-05
dozen	1.752406638450138e-05
disgusted	1.752406638450138e-05
diet	1.752406638450138e-05
diaper	1.752406638450138e-05
diamond	1.752406638450138e-05
depression	1.752406638450138e-05
delivery	1.752406638450138e-05
decipher	1.752406638450138e-05
deceive	1.752406638450138e-05
cure	1.752406638450138e-05
crease	1.752406638450138e-05
cram	1.752406638450138e-05
confine	1.752406638450138e-05
compile	1.752406638450138e-05
common	1.752406638450138e-05
bribe	1.752406638450138e-05
breakdown	1.752406638450138e-05
brag	1.752406638450138e-05
booth	1.752406638450138e-05
blonde	1.752406638450138e-05
bitter	1.752406638450138e-05
bid	1.752406638450138e-05
begrudge	1.752406638450138e-05
beginning	1.752406638450138e-05
banker	1.752406638450138e-05
baked	1.752406638450138e-05
apprehend	1.752406638450138e-05
ancestor	1.752406638450138e-05
aid	1.752406638450138e-05
after	1.752406638450138e-05
adventure	1.752406638450138e-05
actress	1.752406638450138e-05
active	1.752406638450138e-05
ace	1.752406638450138e-05
zero	1.668958703285846e-05
whore	1.668958703285846e-05
ward	1.668958703285846e-05
waddle	1.668958703285846e-05
useful	1.668958703285846e-05
unleash	1.668958703285846e-05
tube	1.668958703285846e-05
treasure	1.668958703285846e-05
tighter	1.668958703285846e-05
tidy	1.668958703285846e-05
thankful	1.668958703285846e-05
temptation	1.668958703285846e-05
swab	1.668958703285846e-05
surmise	1.668958703285846e-05
supplies	1.668958703285846e-05
summary	1.668958703285846e-05
striking	1.668958703285846e-05
sternum	1.668958703285846e-05
standard	1.668958703285846e-05
stable	1.668958703285846e-05
squad	1.668958703285846e-05
speed-dial	1.668958703285846e-05
solution	1.668958703285846e-05
snitch	1.668958703285846e-05
smother	1.668958703285846e-05
slit	1.668958703285846e-05
slipper	1.668958703285846e-05
slick	1.668958703285846e-05
shin	1.668958703285846e-05
shatter	1.668958703285846e-05
screenplay	1.668958703285846e-05
sand	1.668958703285846e-05
religious	1.668958703285846e-05
rejection	1.668958703285846e-05
reduce	1.668958703285846e-05
quiver	1.668958703285846e-05
pinpoint	1.668958703285846e-05
physician	1.668958703285846e-05
patron	1.668958703285846e-05
parade	1.668958703285846e-05
pan	1.668958703285846e-05
palace	1.668958703285846e-05
optics	1.668958703285846e-05
operator	1.668958703285846e-05
once-over	1.668958703285846e-05
obligation	1.668958703285846e-05
objective	1.668958703285846e-05
misjudge	1.668958703285846e-05
midsection	1.668958703285846e-05
med	1.668958703285846e-05
means	1.668958703285846e-05
maker	1.668958703285846e-05
loft	1.668958703285846e-05
lifestyle	1.668958703285846e-05
kite	1.668958703285846e-05
inquiry	1.668958703285846e-05
info	1.668958703285846e-05
imply	1.668958703285846e-05
heir	1.668958703285846e-05
hairline	1.668958703285846e-05
gush	1.668958703285846e-05
groom	1.668958703285846e-05
frantic	1.668958703285846e-05
frail	1.668958703285846e-05
fragile	1.668958703285846e-05
foresee	1.668958703285846e-05
ferry	1.668958703285846e-05
favourite	1.668958703285846e-05
fascination	1.668958703285846e-05
emotional	1.668958703285846e-05
elaborate	1.668958703285846e-05
either	1.668958703285846e-05
distraction	1.668958703285846e-05
dismayed	1.668958703285846e-05
disguise	1.668958703285846e-05
dirt	1.668958703285846e-05
digest	1.668958703285846e-05
devotion	1.668958703285846e-05
dealings	1.668958703285846e-05
condolence	1.668958703285846e-05
conceive	1.668958703285846e-05
compromise	1.668958703285846e-05
cherish	1.668958703285846e-05
chained	1.668958703285846e-05
cautious	1.668958703285846e-05
captive	1.668958703285846e-05
butter	1.668958703285846e-05
briefing	1.668958703285846e-05
blackmail	1.668958703285846e-05
bewilder	1.668958703285846e-05
assertion	1.668958703285846e-05
assent	1.668958703285846e-05
ash	1.668958703285846e-05
artery	1.668958703285846e-05
agony	1.668958703285846e-05
accumulate	1.668958703285846e-05
whiskey	1.5855107681215537e-05
west	1.5855107681215537e-05
virginia	1.5855107681215537e-05
violate	1.5855107681215537e-05
verse	1.5855107681215537e-05
valuable	1.5855107681215537e-05
unwilling	1.5855107681215537e-05
unclip	1.5855107681215537e-05
travels	1.5855107681215537e-05
tissue	1.5855107681215537e-05
tenacious	1.5855107681215537e-05
sum	1.5855107681215537e-05
suffering	1.5855107681215537e-05
subconscious	1.5855107681215537e-05
stew	1.5855107681215537e-05
sprinkle	1.5855107681215537e-05
spook	1.5855107681215537e-05
spike	1.5855107681215537e-05
son-in-law	1.5855107681215537e-05
social	1.5855107681215537e-05
slight	1.5855107681215537e-05
slave	1.5855107681215537e-05
simple	1.5855107681215537e-05
silver	1.5855107681215537e-05
sheriff	1.5855107681215537e-05
shepherd	1.5855107681215537e-05
sexy	1.5855107681215537e-05
scuttle	1.5855107681215537e-05
scrap	1.5855107681215537e-05
ruffle	1.5855107681215537e-05
romance	1.5855107681215537e-05
retch	1.5855107681215537e-05
reload	1.5855107681215537e-05
regale	1.5855107681215537e-05
reconsider	1.5855107681215537e-05
rally	1.5855107681215537e-05
puke	1.5855107681215537e-05
protective	1.5855107681215537e-05
prosecutor	1.5855107681215537e-05
profession	1.5855107681215537e-05
portrait	1.5855107681215537e-05
patrol	1.5855107681215537e-05
passing	1.5855107681215537e-05
paranoid	1.5855107681215537e-05
original	1.5855107681215537e-05
nest	1.5855107681215537e-05
mum	1.5855107681215537e-05
mime	1.5855107681215537e-05
million	1.5855107681215537e-05
masterpiece	1.5855107681215537e-05
male	1.5855107681215537e-05
lumber	1.5855107681215537e-05
lug	1.5855107681215537e-05
inventory	1.5855107681215537e-05
instrument	1.5855107681215537e-05
insight	1.5855107681215537e-05
impossible	1.5855107681215537e-05
hoot	1.5855107681215537e-05
hem	1.5855107681215537e-05
heaven	1.5855107681215537e-05
handset	1.5855107681215537e-05
giddy	1.5855107681215537e-05
gavel	1.5855107681215537e-05
fry	1.5855107681215537e-05
french	1.5855107681215537e-05
exude	1.5855107681215537e-05
execution	1.5855107681215537e-05
exception	1.5855107681215537e-05
equal	1.5855107681215537e-05
embarrassment	1.5855107681215537e-05
embark	1.5855107681215537e-05
eating	1.5855107681215537e-05
easier	1.5855107681215537e-05
dub	1.5855107681215537e-05
dose	1.5855107681215537e-05
devise	1.5855107681215537e-05
depend	1.5855107681215537e-05
demur	1.5855107681215537e-05
define	1.5855107681215537e-05
coverall	1.5855107681215537e-05
corridor	1.5855107681215537e-05
container	1.5855107681215537e-05
compel	1.5855107681215537e-05
clothe	1.5855107681215537e-05
chunk	1.5855107681215537e-05
cheerful	1.5855107681215537e-05
cd	1.5855107681215537e-05
candy	1.5855107681215537e-05
bull	1.5855107681215537e-05
breaking	1.5855107681215537e-05
bloodstream	1.5855107681215537e-05
berate	1.5855107681215537e-05
awkward	1.5855107681215537e-05
apt	1.5855107681215537e-05
acceptance	1.5855107681215537e-05
wring	1.5020628329572613e-05
worthy	1.5020628329572613e-05
wobble	1.5020628329572613e-05
weed	1.5020628329572613e-05
virus	1.5020628329572613e-05
vet	1.5020628329572613e-05
upbringing	1.5020628329572613e-05
universe	1.5020628329572613e-05
unfasten	1.5020628329572613e-05
uncover	1.5020628329572613e-05
triumph	1.5020628329572613e-05
teeter	1.5020628329572613e-05
tab	1.5020628329572613e-05
suspend	1.5020628329572613e-05
surf	1.5020628329572613e-05
submissive	1.5020628329572613e-05
steak	1.5020628329572613e-05
snow	1.5020628329572613e-05
slack	1.5020628329572613e-05
sift	1.5020628329572613e-05
seventy	1.5020628329572613e-05
scrunch	1.5020628329572613e-05
scamper	1.5020628329572613e-05
sane	1.5020628329572613e-05
retirement	1.5020628329572613e-05
researcher	1.5020628329572613e-05
relive	1.5020628329572613e-05
really	1.5020628329572613e-05
rare	1.5020628329572613e-05
ramp	1.5020628329572613e-05
presentation	1.5020628329572613e-05
precede	1.5020628329572613e-05
preach	1.5020628329572613e-05
practical	1.5020628329572613e-05
pounce	1.5020628329572613e-05
positive	1.5020628329572613e-05
politics	1.5020628329572613e-05
ping	1.5020628329572613e-05
paralyze	1.5020628329572613e-05
pancake	1.5020628329572613e-05
overnight	1.5020628329572613e-05
official	1.5020628329572613e-05
nestle	1.5020628329572613e-05
neat	1.5020628329572613e-05
mystery	1.5020628329572613e-05
mysterious	1.5020628329572613e-05
merge	1.5020628329572613e-05
loser	1.5020628329572613e-05
legend	1.5020628329572613e-05
latte	1.5020628329572613e-05
knack	1.5020628329572613e-05
