LEMMA	PROB
battle	5.738120986074022e-05
be	0.008377656639668071
beam	0.00018538544724239147
bear	0.00035752907682461214
bearing	4.8553331420626336e-05
beat	0.00030456180618392887
beautiful	0.00018097150802233453
beauty	5.2967270640683275e-05
beckon	0.00012359029816159432
become	0.0005561563417271744
bed	0.0009666526891924698
bedroom	0.0003442872591644413
beer	7.503696674096798e-05
beg	0.00019862726490256228
begin	0.0018229568978835162
behavior	5.738120986074022e-05
believe	0.0013065260091368542
bellow	6.62090883008541e-05
belly	0.00011034848050142349
belong	0.00010593454128136655
belt	0.0002648363532034164
bend	0.00014124605504182208
bent	0.00037077089448478293
best	0.0003840127121449538
betray	0.00018538544724239147
better	0.00022069696100284698
bicep	5.2967270640683275e-05
biceps	9.269272362119573e-05
big	8.82787844011388e-05
bike	4.8553331420626336e-05
bind	6.62090883008541e-05
birthday	0.00011917635894153738
bit	0.0001324181766017082
bite	0.0006135375515879146
black	0.00014124605504182208
blade	0.00023393877866301782
blame	0.00030456180618392887
blanket	0.0001544878727019929
bleed	5.738120986074022e-05
blind	7.062302752091104e-05
blink	0.0009887223852927546
block	0.00013683211582176514
blood	0.0004899472534263203
blow	0.0003001478669638719
blue	6.179514908079716e-05
blurt	0.00019862726490256228
blush	0.00023835271788307476
boat	4.8553331420626336e-05
body	0.002926441702897751
bolt	8.386484518108185e-05
bone	0.00015890181192204983
book	0.0005208448279667189
boot	0.0004767054357661495
both	7.062302752091104e-05
bother	0.0004104963474652954
bottle	0.00014565999426187901
bottom	5.2967270640683275e-05
bounce	7.062302752091104e-05
bound	5.738120986074022e-05
bow	0.0003310454415042705
bowl	7.945090596102492e-05
box	0.00017214362958222065
boy	0.00022952483944296088
boyfriend	0.0003089757454039858
bra	6.179514908079716e-05
brace	0.00021628302178279004
braid	4.8553331420626336e-05
brain	0.00032663150228421354
break	0.0010505175343735516
breakfast	6.62090883008541e-05
breast	0.00010593454128136655
breath	0.002573326565293196
breathe	0.0008607181479111033
breathing	0.0003840127121449538
bridge	5.738120986074022e-05
bring	0.001536050848579815
bristle	6.62090883008541e-05
brother	0.0011652799540950321
brow	0.0008209926949305908
bruise	7.503696674096798e-05
brush	0.0005605702809472313
brushing	7.503696674096798e-05
buckle	6.179514908079716e-05
budge	7.062302752091104e-05
build	0.00014565999426187901
building	7.062302752091104e-05
bump	0.00014124605504182208
burn	0.0001544878727019929
burst	7.503696674096798e-05
bury	0.00023393877866301782
bus	5.738120986074022e-05
business	7.945090596102492e-05
busy	0.00021628302178279004
butt	8.82787844011388e-05
button	7.945090596102492e-05
buy	0.00025159453554324555
cage	7.945090596102492e-05
call	0.0031780362384409965
calm	0.00022952483944296088
camera	9.269272362119573e-05
camp	7.062302752091104e-05
can	0.0003001478669638719
candle	5.2967270640683275e-05
cap	8.386484518108185e-05
capable	9.269272362119573e-05
captor	5.738120986074022e-05
capture	0.00010152060206130961
car	0.0008254066341506478
card	0.00011476241972148044
care	0.0009754805676325837
careful	0.00010593454128136655
carry	0.000737127849749509
case	7.503696674096798e-05
cast	0.0002118690825627331
catch	0.0023261459689700075
cause	0.00025159453554324555
cell	0.00019421332568250534
center	4.8553331420626336e-05
certain	0.0001765575688022776
chain	5.738120986074022e-05
chair	0.0007238860320893381
challenge	0.00016331575114210677
chamber	9.710666284125267e-05
chance	0.0005561563417271744
change	0.0006002957339277438
charge	0.0001765575688022776
charm	0.00012359029816159432
chase	0.00016331575114210677
chat	6.179514908079716e-05
chatter	4.8553331420626336e-05
check	0.0006885745183288826
cheek	0.0018935799254044272
cheekbone	0.00011917635894153738
cheer	8.82787844011388e-05
chest	0.0033192822934828186
chew	0.00015007393348193595
child	0.00014565999426187901
childhood	7.062302752091104e-05
chill	7.062302752091104e-05
chime	4.8553331420626336e-05
chin	0.0010152060206130961
chip	6.179514908079716e-05
choice	0.0002560084747633025
choke	0.00024718059632318864
choose	0.0004546357396658648
chuckle	0.00046787755732603564
circle	0.00023393877866301782
city	6.62090883008541e-05
claim	0.00018097150802233453
clamber	6.62090883008541e-05
clamp	8.386484518108185e-05
clap	0.00022952483944296088
clasp	0.0001765575688022776
class	0.00022952483944296088
claw	7.062302752091104e-05
clean	0.00012359029816159432
clear	0.0007150581536492243
clench	0.0003354593807243274
click	0.00022069696100284698
climb	0.0007591975458497936
cling	0.00015007393348193595
cloak	7.503696674096798e-05
close	0.0020701374942067047
closer	0.00011476241972148044
closet	0.00012359029816159432
clothes	0.0005826399770475161
clue	8.82787844011388e-05
clutch	0.00029131998852375803
coat	0.0003398733199443844
coax	6.62090883008541e-05
cock	0.00031780362384409966
coffee	0.00014565999426187901
cold	0.00019862726490256228
collapse	0.00020745514334267616
collar	0.00012359029816159432
collect	0.00011034848050142349
color	9.710666284125267e-05
come	0.004144688927633466
comfort	0.00013683211582176514
comfortable	5.738120986074022e-05
command	0.00013683211582176514
comment	0.00019421332568250534
companion	0.00015007393348193595
company	7.503696674096798e-05
complain	0.0001544878727019929
complete	5.738120986074022e-05
compliment	6.62090883008541e-05
composure	7.062302752091104e-05
computer	0.00014565999426187901
concede	6.179514908079716e-05
concentrate	0.00015890181192204983
concern	0.00020745514334267616
conclude	5.738120986074022e-05
condition	5.2967270640683275e-05
confess	5.2967270640683275e-05
confession	5.2967270640683275e-05
confidence	5.738120986074022e-05
confident	6.179514908079716e-05
confirm	8.82787844011388e-05
confront	5.738120986074022e-05
confuse	0.00011917635894153738
confusion	4.8553331420626336e-05
connect	9.269272362119573e-05
connection	6.179514908079716e-05
conscious	5.2967270640683275e-05
consider	0.0006753327006687118
consume	7.062302752091104e-05
contact	9.710666284125267e-05
contemplate	6.179514908079716e-05
continue	0.0014477720641786762
control	0.0002560084747633025
conversation	0.00013683211582176514
convince	0.00032663150228421354
convinced	5.738120986074022e-05
cool	0.00012359029816159432
copy	5.738120986074022e-05
corner	8.386484518108185e-05
correct	0.00022952483944296088
cost	8.82787844011388e-05
cot	9.710666284125267e-05
cough	0.00015007393348193595
could	0.0010725872304738365
count	0.0002427666571031317
counter	0.00015890181192204983
couple	7.062302752091104e-05
courage	8.386484518108185e-05
course	0.0001765575688022776
cousin	7.945090596102492e-05
cover	0.0004193242259054093
crack	0.00019862726490256228
cradle	6.62090883008541e-05
crane	9.710666284125267e-05
crash	0.0001765575688022776
crawl	0.0002692502924234733
crazy	0.00017214362958222065
create	7.945090596102492e-05
creature	6.179514908079716e-05
credit	5.2967270640683275e-05
creep	0.00019421332568250534
crew	7.503696674096798e-05
cringe	0.00018097150802233453
croak	9.710666284125267e-05
cross	0.0008651320871311602
crouch	0.0003884266513650107
crumple	6.62090883008541e-05
crush	0.0001544878727019929
crutch	5.2967270640683275e-05
cry	0.0011476241972148042
cup	0.00028690604930370106
cure	0.00011034848050142349
curious	0.00011476241972148044
curl	0.00037077089448478293
curse	0.0001677296903621637
cut	0.0010902429873540641
cute	9.269272362119573e-05
dad	0.0010814151089139502
dagger	4.8553331420626336e-05
dance	0.00019421332568250534
danger	6.179514908079716e-05
dare	0.0002780781708635872
dark	0.00014124605504182208
dart	0.00017214362958222065
dash	0.00011917635894153738
date	0.0003310454415042705
daughter	0.0001677296903621637
day	0.0003531151376045552
dead	0.0004458078612257509
deal	0.00012800423738165126
dear	5.2967270640683275e-05
death	0.00020745514334267616
decide	0.001032861777493324
decision	0.0001324181766017082
declare	0.00012359029816159432
deep	6.179514908079716e-05
deepen	5.738120986074022e-05
defend	0.00011034848050142349
deliver	6.179514908079716e-05
demand	0.0005031890710864911
demon	7.503696674096798e-05
deny	7.503696674096798e-05
descend	6.62090883008541e-05
describe	0.0001324181766017082
deserve	0.00018538544724239147
design	5.738120986074022e-05
desire	7.503696674096798e-05
desk	0.0003442872591644413
desperate	7.503696674096798e-05
destroy	0.00012800423738165126
detail	6.179514908079716e-05
determine	0.00012800423738165126
dial	0.00010593454128136655
die	0.0006753327006687118
different	0.00020304120412261922
dig	0.00037077089448478293
digging	7.503696674096798e-05
dinner	7.503696674096798e-05
dip	0.00018097150802233453
direct	0.00013683211582176514
direction	0.00039725452980512456
disagree	4.8553331420626336e-05
disappear	0.0005296727064068328
disappoint	7.945090596102492e-05
discover	0.0002118690825627331
discuss	5.738120986074022e-05
disgust	5.738120986074022e-05
dismiss	0.00011034848050142349
distance	0.00018097150802233453
distract	0.00018097150802233453
disturb	6.62090883008541e-05
dive	0.0002692502924234733
do	0.009097128732537353
doctor	4.8553331420626336e-05
dodge	0.00013683211582176514
dog	8.82787844011388e-05
door	0.0015007393348193596
doorway	6.179514908079716e-05
double	0.00010593454128136655
doubt	0.0002560084747633025
downstairs	6.179514908079716e-05
drag	0.0007459557281896228
drain	4.8553331420626336e-05
drape	0.00011034848050142349
draw	0.00102403389905321
drawer	4.8553331420626336e-05
dread	7.945090596102492e-05
dream	0.0005296727064068328
dress	0.0007547836066297368
drift	0.00010593454128136655
drink	0.00039284059058506765
drip	6.179514908079716e-05
drive	0.0008121648164904769
driveway	5.2967270640683275e-05
drop	0.00199068658824568
drown	0.00010152060206130961
drunk	5.738120986074022e-05
dry	0.0001324181766017082
duck	0.00040166846902518153
dump	0.00018097150802233453
duty	7.062302752091104e-05
e-mail	8.82787844011388e-05
eager	4.8553331420626336e-05
ear	0.001319767826797025
earn	5.2967270640683275e-05
ease	0.00023393877866301782
eat	0.0004546357396658648
echo	9.710666284125267e-05
edge	0.0002118690825627331
effort	0.00010152060206130961
eighteen	7.062302752091104e-05
elbow	0.0008033369380503631
email	7.945090596102492e-05
embarrass	9.710666284125267e-05
embrace	0.00018097150802233453
emerge	0.00015890181192204983
emotion	0.00015890181192204983
empty	7.503696674096798e-05
encounter	0.00010152060206130961
encourage	5.2967270640683275e-05
end	0.0003795987729248968
enemy	8.82787844011388e-05
energy	0.00012800423738165126
engine	8.386484518108185e-05
engulf	5.2967270640683275e-05
enjoy	0.00021628302178279004
enough	0.00023835271788307476
enter	0.0004502218004458079
entrance	5.738120986074022e-05
escape	0.00026042241398335943
escort	0.00018538544724239147
even	7.062302752091104e-05
everyone	7.062302752091104e-05
everything	0.0005296727064068328
examine	0.00023835271788307476
exchange	0.00032663150228421354
excite	8.386484518108185e-05
excitement	6.62090883008541e-05
exclaim	0.00028690604930370106
excuse	0.00011917635894153738
exhale	0.00025159453554324555
exhaust	0.00010152060206130961
exist	6.179514908079716e-05
exit	7.062302752091104e-05
expect	0.001469841760278961
experience	0.00018097150802233453
explain	0.0007900951203901923
explanation	5.2967270640683275e-05
explode	6.62090883008541e-05
expose	6.179514908079716e-05
expression	0.0014610138818388471
extend	0.0001324181766017082
eye	0.01875041380680188
eyebrow	0.0013330096444571957
eyelash	0.00011034848050142349
eyelid	0.00011917635894153738
face	0.0108759462382203
fact	6.179514908079716e-05
fail	0.0001897993864624484
faint	4.8553331420626336e-05
fall	0.001394804793537993
familiar	8.386484518108185e-05
family	0.0006488490653483701
fan	7.503696674096798e-05
fang	0.00015007393348193595
fascinate	5.738120986074022e-05
fasten	5.738120986074022e-05
fate	5.2967270640683275e-05
father	0.003151552603120655
fault	0.00022069696100284698
favor	4.8553331420626336e-05
favorite	0.00013683211582176514
fear	0.0004149102866853523
feature	0.00023835271788307476
feed	0.00015007393348193595
feel	0.00996667475888857
feeling	0.00048111937498620643
few	8.82787844011388e-05
fiddle	7.503696674096798e-05
fight	0.0006929884575489396
figure	0.0004899472534263203
file	0.00014124605504182208
fill	0.00036194301604466905
fin	0.00011476241972148044
find	0.0046611198163801285
fine	0.00018097150802233453
finger	0.004338902253315972
fingernail	8.386484518108185e-05
fingertip	0.0003089757454039858
finish	0.0007812672419500783
fire	0.00025159453554324555
first	0.0003398733199443844
fist	0.0009048575401116726
fit	0.00013683211582176514
fix	0.0001765575688022776
flame	5.738120986074022e-05
flank	5.2967270640683275e-05
flash	0.0003310454415042705
flashlight	6.179514908079716e-05
flat	5.738120986074022e-05
flee	8.386484518108185e-05
flesh	0.00011917635894153738
flex	7.503696674096798e-05
flick	0.00020745514334267616
flinch	0.00031780362384409966
fling	0.00018538544724239147
flip	0.0005076030103065481
flirt	7.945090596102492e-05
float	5.738120986074022e-05
flood	6.179514908079716e-05
floor	9.269272362119573e-05
flop	0.00012800423738165126
flower	4.8553331420626336e-05
flush	0.00018538544724239147
fly	0.0003001478669638719
focus	0.0004325660435655801
fold	0.0004149102866853523
follow	0.002926441702897751
food	0.00011034848050142349
fool	8.82787844011388e-05
foot	0.0032133477522014522
footstep	0.00015007393348193595
force	0.0009136854185517866
forearm	0.00023835271788307476
forehead	0.001094656926574121
forget	0.000662090883008541
forgive	0.0002560084747633025
fork	0.00012359029816159432
form	0.00022952483944296088
frame	9.710666284125267e-05
freak	0.00012359029816159432
free	0.00025159453554324555
freedom	7.062302752091104e-05
freeze	0.0005252587671867758
friend	0.0018406126547637438
friendship	5.738120986074022e-05
frighten	6.62090883008541e-05
front	0.00018097150802233453
frown	0.00102403389905321
frustration	6.179514908079716e-05
full	0.00010593454128136655
fumble	0.00020304120412261922
fun	5.738120986074022e-05
funny	5.738120986074022e-05
furious	7.503696674096798e-05
furrow	9.269272362119573e-05
future	0.00015890181192204983
gain	6.179514908079716e-05
game	0.00018097150802233453
gape	0.00014124605504182208
gasp	0.0004899472534263203
gather	0.000295733927743815
gaze	0.002410010814151089
gentle	5.2967270640683275e-05
gesture	0.0005385005848469466
get	0.006400211869082563
gift	0.00014565999426187901
giggle	0.00018097150802233453
girl	0.0003001478669638719
girlfriend	0.00025159453554324555
give	0.007574319701617709
glad	0.0003310454415042705
glance	0.003367835624903445
glare	0.0005031890710864911
glass	0.0003840127121449538
glide	4.8553331420626336e-05
glimpse	0.00014124605504182208
glove	9.269272362119573e-05
glower	6.62090883008541e-05
go	0.008933812981395246
god	5.738120986074022e-05
good	0.0005826399770475161
gorgeous	5.738120986074022e-05
gown	5.738120986074022e-05
grab	0.0031692083600008826
grandfather	0.0003089757454039858
grandma	4.8553331420626336e-05
grandmother	9.269272362119573e-05
grasp	0.0003840127121449538
grateful	0.00016331575114210677
great	0.00010152060206130961
greet	0.00022952483944296088
grimace	0.0002780781708635872
grin	0.001761161748802719
grind	5.738120986074022e-05
grip	0.0010637593520337225
grit	0.0001544878727019929
groan	0.0004634636181059787
ground	0.00012800423738165126
group	0.00015890181192204983
grow	0.00042815210434552316
growl	0.0003089757454039858
grumble	0.00010593454128136655
grunt	0.00018097150802233453
guard	0.00026042241398335943
guardian	6.179514908079716e-05
guess	0.0004237381651254662
guest	7.945090596102492e-05
guide	0.00018097150802233453
guilt	5.2967270640683275e-05
guilty	5.2967270640683275e-05
guitar	4.8553331420626336e-05
gulp	0.00010593454128136655
gun	0.0003751848337048399
gut	0.00011476241972148044
guy	0.0002560084747633025
hair	0.0038489549998896515
half	0.00013683211582176514
hall	0.00011476241972148044
hallway	5.2967270640683275e-05
hand	0.018238396857275276
handkerchief	6.62090883008541e-05
handle	0.00018538544724239147
handsome	7.062302752091104e-05
handwriting	7.062302752091104e-05
hang	0.0006885745183288826
happen	0.00010152060206130961
happy	0.0004104963474652954
hard	0.00013683211582176514
harm	7.945090596102492e-05
hat	0.00012359029816159432
hate	0.0010416896559334377
haul	0.00023393877866301782
haunt	9.269272362119573e-05
have	0.016172673302288627
he	0.0007680254242899075
head	0.016411026020171703
headache	5.2967270640683275e-05
heal	0.00015007393348193595
hear	0.004855333142062634
heart	0.0023129041513098364
heartbeat	0.0001677296903621637
heat	8.386484518108185e-05
heave	0.00019421332568250534
heavy	9.269272362119573e-05
heel	0.0004237381651254662
height	0.00011034848050142349
helmet	6.179514908079716e-05
help	0.002864646553816954
here	0.00010152060206130961
hers	5.2967270640683275e-05
herself	0.0003751848337048399
hesitate	0.0010416896559334377
hide	0.00044139392200569395
high	7.062302752091104e-05
himself	0.0004237381651254662
hint	7.062302752091104e-05
hip	0.00044139392200569395
hiss	0.00037077089448478293
history	6.179514908079716e-05
hit	0.0010063781421729822
hitch	4.8553331420626336e-05
hoist	0.00015007393348193595
hold	0.00555273553883163
holler	5.2967270640683275e-05
home	0.0004943611926463773
homework	5.2967270640683275e-05
honest	4.8553331420626336e-05
hoodie	5.2967270640683275e-05
hook	0.00015890181192204983
hop	0.00013683211582176514
hope	0.0012138332855156585
horrify	6.179514908079716e-05
horror	4.8553331420626336e-05
horse	0.00023835271788307476
hot	0.00012359029816159432
hour	6.179514908079716e-05
house	0.0010019642029529252
hover	0.0001677296903621637
howl	6.179514908079716e-05
huddle	8.386484518108185e-05
huff	0.00010152060206130961
hug	0.0007150581536492243
hum	6.62090883008541e-05
human	0.00016331575114210677
hunch	7.062302752091104e-05
hungry	9.710666284125267e-05
hurl	0.00010152060206130961
hurry	0.0005208448279667189
hurt	0.0008121648164904769
hustle	5.2967270640683275e-05
i	0.005014234953984684
idea	0.0006709187614486548
identify	5.738120986074022e-05
ignore	0.0010505175343735516
ill	5.738120986074022e-05
image	7.062302752091104e-05
imagination	7.062302752091104e-05
imagine	0.0009710666284125268
important	6.62090883008541e-05
impress	6.62090883008541e-05
impressed	6.179514908079716e-05
in	8.386484518108185e-05
inch	0.0002427666571031317
incline	6.62090883008541e-05
include	6.62090883008541e-05
indicate	9.710666284125267e-05
inform	0.00019421332568250534
information	7.062302752091104e-05
inhale	0.00019421332568250534
injury	6.179514908079716e-05
inside	0.00011034848050142349
insist	0.0005473284632870605
inspect	9.710666284125267e-05
instinct	8.386484518108185e-05
instruct	0.00014565999426187901
instruction	7.062302752091104e-05
intend	0.00015890181192204983
intense	6.179514908079716e-05
intent	7.503696674096798e-05
intention	0.00011034848050142349
intercept	5.738120986074022e-05
interest	7.945090596102492e-05
interested	0.00016331575114210677
interrupt	0.0003884266513650107
introduce	0.0001677296903621637
invite	0.0002560084747633025
involve	0.00011034848050142349
ipod	7.503696674096798e-05
irritated	5.2967270640683275e-05
issue	7.062302752091104e-05
it	0.003592946525126349
item	4.8553331420626336e-05
jab	0.00011034848050142349
jacket	0.0005693981593873453
jam	5.738120986074022e-05
jaw	0.0011211405618944627
jealous	0.00011034848050142349
jeans	0.00039284059058506765
jerk	0.0004502218004458079
job	0.00027366423164353027
jog	0.00017214362958222065
join	0.0007018163359890534
joke	0.00018538544724239147
joking	4.8553331420626336e-05
jolt	6.62090883008541e-05
journal	4.8553331420626336e-05
judge	4.8553331420626336e-05
jump	0.0009666526891924698
just	6.179514908079716e-05
keep	0.003301626536602591
key	0.00019421332568250534
kick	0.0007459557281896228
kid	0.00014565999426187901
kill	0.0013065260091368542
kind	0.0004325660435655801
king	0.00010593454128136655
kiss	0.0028028514047361568
kitchen	5.2967270640683275e-05
knee	0.0011961775286354307
kneel	0.0004237381651254662
knife	0.00021628302178279004
knock	0.0005208448279667189
knot	6.179514908079716e-05
know	0.011626315905629979
knuckle	0.0002560084747633025
lace	5.2967270640683275e-05
lack	8.82787844011388e-05
land	0.00019862726490256228
landing	6.179514908079716e-05
lap	0.0007812672419500783
laptop	0.00016331575114210677
lash	0.00015007393348193595
last	0.0004193242259054093
late	7.503696674096798e-05
laugh	0.003601774403566463
laughing	4.8553331420626336e-05
laughter	0.00011034848050142349
launch	9.269272362119573e-05
lawyer	6.62090883008541e-05
lay	0.001028447838273267
lead	0.001544878727019929
leader	4.8553331420626336e-05
lean	0.0038666107567698793
leap	0.0003398733199443844
learn	0.00040608240824523844
leave	0.003932819845070734
left	0.00020304120412261922
leg	0.0016817108428416941
less	5.2967270640683275e-05
lesson	8.386484518108185e-05
let	0.003438458652424356
letter	0.00012800423738165126
level	0.00015007393348193595
liar	5.2967270640683275e-05
license	4.8553331420626336e-05
lick	0.00028690604930370106
lid	4.8553331420626336e-05
lie	0.0008827878440113879
life	0.0016772969036216371
lift	0.0016596411467414093
light	0.0003884266513650107
like	0.002136346582507559
limb	8.386484518108185e-05
limp	0.00021628302178279004
line	0.0002780781708635872
linger	6.179514908079716e-05
link	7.945090596102492e-05
lip	0.004767054357661495
lipstick	4.8553331420626336e-05
list	0.0001324181766017082
listen	0.0007900951203901923
little	0.000512016949526605
live	0.0004634636181059787
lock	0.00044139392200569395
locker	0.00029131998852375803
loft	6.179514908079716e-05
long	0.00024718059632318864
look	0.018392884729977268
loop	0.00010593454128136655
loosen	4.8553331420626336e-05
lose	0.001107898744234292
lot	0.00017214362958222065
love	0.002198141731588356
lower	0.0009269272362119574
lucky	9.269272362119573e-05
lunch	4.8553331420626336e-05
lung	0.00023835271788307476
lunge	9.710666284125267e-05
lurch	8.386484518108185e-05
machete	8.386484518108185e-05
mad	0.00020745514334267616
magazine	4.8553331420626336e-05
magic	0.00028249211008364415
mail	7.945090596102492e-05
maintain	4.8553331420626336e-05
make	0.005332038577828783
man	0.00032663150228421354
manage	0.0008430623910308755
maneuver	0.00010593454128136655
map	0.00013683211582176514
march	0.00010152060206130961
mark	0.00013683211582176514
marry	0.00014124605504182208
marvel	7.503696674096798e-05
mask	0.00011034848050142349
master	6.62090883008541e-05
match	0.00014565999426187901
mate	7.062302752091104e-05
matter	7.062302752091104e-05
meal	6.62090883008541e-05
mean	0.001240316920836
meaning	5.2967270640683275e-05
meet	0.0017390920527024342
meeting	7.062302752091104e-05
melt	7.503696674096798e-05
member	8.82787844011388e-05
memory	0.0004237381651254662
mention	0.0003442872591644413
mess	0.00015890181192204983
message	0.0001897993864624484
might	8.82787844011388e-05
mind	0.0023305599081900642
mine	0.00015007393348193595
minute	0.00010152060206130961
miss	0.0008298205733707046
mission	7.503696674096798e-05
mistake	0.0001324181766017082
mistress	4.8553331420626336e-05
moan	0.0001677296903621637
mock	8.386484518108185e-05
mom	0.00183178477632363
moment	0.00031338968462404275
money	7.945090596102492e-05
monster	4.8553331420626336e-05
mood	0.00018538544724239147
more	0.00042815210434552316
most	0.00011034848050142349
mother	0.003089757454039858
motion	0.00023835271788307476
mouth	0.004078479839332612
move	0.003001478669638719
movement	0.00011917635894153738
much	0.00028249211008364415
mug	9.710666284125267e-05
mum	4.8553331420626336e-05
mumble	0.0004193242259054093
murmur	0.0007900951203901923
muscle	0.0003442872591644413
muse	0.00012359029816159432
music	6.62090883008541e-05
muster	5.738120986074022e-05
mutter	0.0007989229988303061
nail	0.0001677296903621637
naked	4.8553331420626336e-05
name	0.001474255699499018
narrow	0.00027366423164353027
near	7.503696674096798e-05
neck	0.002123104764847388
necklace	0.00012359029816159432
need	0.0029043720067974664
nephew	6.179514908079716e-05
nerve	0.00011034848050142349
nervous	0.0002118690825627331
new	0.0001324181766017082
news	6.62090883008541e-05
next	0.00020745514334267616
nice	0.00014124605504182208
night	0.0001324181766017082
nightmare	7.062302752091104e-05
no	0.00017214362958222065
nod	0.00624572399638057
noise	5.738120986074022e-05
normal	5.738120986074022e-05
nose	0.001028447838273267
nostril	8.82787844011388e-05
not	9.710666284125267e-05
note	0.0003531151376045552
notebook	9.269272362119573e-05
nothing	0.0006267793692480855
notice	0.00161550175454084
now	0.00017214362958222065
nudge	0.00042815210434552316
number	0.0002118690825627331
obey	6.179514908079716e-05
observe	0.00011034848050142349
offend	8.82787844011388e-05
offer	0.0008518902694709894
office	0.00015890181192204983
okay	0.00031338968462404275
old	0.0002427666571031317
older	9.710666284125267e-05
once	4.8553331420626336e-05
one	0.0017126084173820927
only	0.00047229149654609255
open	0.002432080510251374
opening	4.8553331420626336e-05
opinion	6.179514908079716e-05
opponent	7.503696674096798e-05
opportunity	0.00011034848050142349
opposite	6.179514908079716e-05
option	9.269272362119573e-05
order	0.0004987751318664342
other	0.0004149102866853523
out	0.0001897993864624484
outfit	4.8553331420626336e-05
outline	4.8553331420626336e-05
outside	5.738120986074022e-05
overcome	4.8553331420626336e-05
overhear	4.8553331420626336e-05
overwhelm	7.503696674096798e-05
owe	0.00011917635894153738
own	0.0008916157224515018
pace	0.0003442872591644413
pacing	6.62090883008541e-05
pack	0.00039725452980512456
package	5.738120986074022e-05
pad	6.179514908079716e-05
page	7.945090596102492e-05
pain	0.00022511090022290394
pained	4.8553331420626336e-05
painting	5.2967270640683275e-05
pair	0.00012800423738165126
pale	0.00019421332568250534
palm	0.0007900951203901923
panic	0.00017214362958222065
pant	5.738120986074022e-05
pants	0.0002427666571031317
paper	0.00012800423738165126
parent	0.0007768533027300214
park	0.00014565999426187901
part	0.0003310454415042705
partner	7.062302752091104e-05
party	9.710666284125267e-05
pass	0.0009269272362119574
past	0.0003751848337048399
pat	0.000366356955264726
path	0.00014124605504182208
patience	5.2967270640683275e-05
patient	4.8553331420626336e-05
pause	0.0016728829644015802
paw	4.8553331420626336e-05
pay	0.00031338968462404275
peek	0.00014124605504182208
peel	0.00012800423738165126
peer	0.00044139392200569395
pen	7.503696674096798e-05
pencil	7.503696674096798e-05
people	0.0002427666571031317
perch	7.503696674096798e-05
perfect	9.710666284125267e-05
persist	5.2967270640683275e-05
person	0.00035752907682461214
persuade	6.179514908079716e-05
phone	0.0012844563130365695
pick	0.0018141290194434022
picture	0.0003354593807243274
piece	0.00021628302178279004
pierce	5.2967270640683275e-05
