LEMMA	PROB
assumption	1.56163736759382e-05
assurance	1.8372204324633178e-05
assure	0.00044736317530481786
asteroid	1.2860543027243223e-05
astonish	4.0418849514192984e-05
astonishment	1.8372204324633178e-05
astounded	1.2860543027243223e-05
attach	5.8791053838826165e-05
attack	0.00032794384719470217
attacker	3.582579843303469e-05
attempt	0.0003114088633025323
attend	9.829129313678749e-05
attendant	1.3779153243474882e-05
attention	0.0009608662861783151
attire	1.3779153243474882e-05
attitude	6.430271513621611e-05
attorney	1.1023322594779905e-05
attract	3.031413713564474e-05
attraction	1.0104712378548246e-05
attractive	2.480247583825479e-05
attribute	1.4697763459706541e-05
audience	5.6953833406362844e-05
aunt	0.00014605902438083376
aus	1.1023322594779905e-05
authority	5.6035223190131187e-05
authorize	2.7558306486949765e-05
available	3.582579843303469e-05
avatar	5.8791053838826165e-05
average	1.4697763459706541e-05
avert	2.6639696270718104e-05
avoid	0.0002268967234092197
await	5.236078232520455e-05
awake	0.00028936221811297255
awaken	6.705854578491109e-05
award	1.2860543027243223e-05
aware	0.0003793860193036751
awareness	6.338410491998446e-05
awe	1.2860543027243223e-05
awed	1.1023322594779905e-05
awkward	2.6639696270718104e-05
ax	1.8372204324633178e-05
axe	3.031413713564474e-05
babble	2.7558306486949765e-05
baby	0.0001405473630834438
back	0.0022983627610116105
background	3.582579843303469e-05
backhand	2.0209424757096492e-05
backpack	0.00019015231475995336
backpedal	1.7453594108401517e-05
backside	1.8372204324633178e-05
backup	3.3988578000571376e-05
backyard	2.7558306486949765e-05
bad	0.00013687292221851717
badge	6.430271513621611e-05
baffle	1.653498389216986e-05
bag	0.0005300380947656671
bail	1.1941932811011564e-05
bait	3.12327473518764e-05
balance	0.00019658258627357498
balcony	1.0104712378548246e-05
bald	1.1941932811011564e-05
balk	1.653498389216986e-05
ball	8.91051909744709e-05
band	3.3988578000571376e-05
bandage	5.0523561892741236e-05
bang	9.829129313678749e-05
banish	2.8476916703181422e-05
bank	3.6744408649266355e-05
bankrupt	1.653498389216986e-05
banter	1.0104712378548246e-05
bar	4.776773124404626e-05
bare	5.144217210897289e-05
barefoot	1.8372204324633178e-05
bargain	1.4697763459706541e-05
barge	1.4697763459706541e-05
bark	0.00020393146800342824
barn	1.4697763459706541e-05
barrage	1.1023322594779905e-05
barrel	4.776773124404626e-05
barricade	1.0104712378548246e-05
base	5.6953833406362844e-05
basement	1.653498389216986e-05
bash	2.296525540579147e-05
basket	2.480247583825479e-05
bastard	2.296525540579147e-05
bat	4.2256069946656306e-05
bath	3.582579843303469e-05
bathrobe	1.1023322594779905e-05
bathroom	2.0209424757096492e-05
batter	1.56163736759382e-05
battery	2.1128034973328153e-05
battle	4.960495167650958e-05
battlecruiser	1.1941932811011564e-05
bawl	1.1023322594779905e-05
bay	1.2860543027243223e-05
be	0.007717244426562166
beach	1.3779153243474882e-05
beacon	1.1023322594779905e-05
bead	1.56163736759382e-05
beam	0.00015248929589445535
bear	0.00036285103541150524
beard	0.00013411709156982218
bearing	4.593051081158294e-05
beast	1.7453594108401517e-05
beat	0.0002296525540579147
beating	2.1128034973328153e-05
beautiful	0.00011390766681272569
beauty	3.2151357568108055e-05
beckon	0.00013227987113735888
become	0.0008460400091493578
bed	0.0005300380947656671
bedroll	1.1023322594779905e-05
bedroom	0.00019658258627357498
bedside	3.2151357568108055e-05
beep	1.0104712378548246e-05
beer	0.0001359543120022855
beg	0.0001828034330301001
begin	0.002953331845184783
beginning	1.56163736759382e-05
begrudge	1.56163736759382e-05
behalf	3.6744408649266355e-05
behave	2.5721086054486446e-05
behavior	5.419800275766787e-05
behaviour	1.3779153243474882e-05
being	3.6744408649266355e-05
belief	3.6744408649266355e-05
believe	0.001087634496018284
believer	2.1128034973328153e-05
bell	1.4697763459706541e-05
bellow	8.083769902838597e-05
belly	0.00030314137135644743
belong	8.175630924461763e-05
belongings	3.6744408649266355e-05
beloved	2.204664518955981e-05
belt	0.0003196763552486173
bench	1.3779153243474882e-05
bend	5.511661297389953e-05
benefactor	1.1941932811011564e-05
benefit	5.144217210897289e-05
bent	0.000274664454653266
berate	2.296525540579147e-05
best	0.0003637696456277369
bet	6.705854578491109e-05
betray	0.00014605902438083376
betrayal	2.204664518955981e-05
better	0.0002388386562202313
bewilder	1.0104712378548246e-05
bewildered	1.2860543027243223e-05
bible	1.653498389216986e-05
bicep	1.8372204324633178e-05
biceps	2.480247583825479e-05
bicycle	2.9395526919413083e-05
bid	4.133745973042465e-05
bidding	1.0104712378548246e-05
bide	1.1941932811011564e-05
big	0.0001873964841112584
bigger	3.306996778433972e-05
biggest	1.7453594108401517e-05
bike	0.0001359543120022855
bill	3.12327473518764e-05
bind	7.257020708230105e-05
binding	1.1941932811011564e-05
binoculars	5.8791053838826165e-05
biography	1.2860543027243223e-05
biologist	1.0104712378548246e-05
bird	4.317468016288796e-05
birth	2.0209424757096492e-05
birthday	8.818658075823924e-05
bit	0.00022597811319298807
bitch	2.8476916703181422e-05
bite	0.0004051071053581615
bitter	1.0104712378548246e-05
black	0.0001313612609211272
blackberry	1.7453594108401517e-05
blackmail	1.2860543027243223e-05
bladder	2.0209424757096492e-05
blade	0.00015432651632691868
blame	0.0002921180487616675
blanch	1.0104712378548246e-05
blank	2.7558306486949765e-05
blanket	7.716325816345934e-05
blast	5.6035223190131187e-05
blaster	1.56163736759382e-05
blaze	1.0104712378548246e-05
bleed	7.257020708230105e-05
bleeding	1.653498389216986e-05
bless	3.858162908172967e-05
blessing	1.653498389216986e-05
blind	8.634936032577593e-05
blink	0.0009250404877452804
block	0.0001717801104353202
blond	1.1941932811011564e-05
blood	0.00036652547627643185
bloodstream	2.296525540579147e-05
bloody	2.296525540579147e-05
blouse	6.24654947037528e-05
blow	0.000315083304167459
blue	3.3988578000571376e-05
bluff	3.12327473518764e-05
blunder	1.653498389216986e-05
blunt	1.3779153243474882e-05
blur	2.5721086054486446e-05
blurt	0.00015340790611068701
blush	0.000115744887245189
board	0.00019566397605734332
boast	1.7453594108401517e-05
boat	7.624464794722768e-05
bob	5.511661297389953e-05
bodily	1.2860543027243223e-05
body	0.00275766786912744
bodyguard	0.0001828034330301001
boil	1.653498389216986e-05
bold	1.0104712378548246e-05
bolt	9.094241140693422e-05
bomb	3.582579843303469e-05
bombard	1.2860543027243223e-05
bond	3.582579843303469e-05
bone	0.0001653498389216986
bonnet	1.0104712378548246e-05
book	0.00027833889551819263
bookshelf	1.0104712378548246e-05
boom	2.7558306486949765e-05
boost	3.950023929796133e-05
boot	0.00044644456508858616
booth	1.1941932811011564e-05
border	1.1023322594779905e-05
bore	4.2256069946656306e-05
borrow	4.960495167650958e-05
boss	0.00014697763459706542
bot	2.204664518955981e-05
both	6.613993556867944e-05
bother	0.00037571157843874843
bottle	0.00021128034973328153
bottom	5.144217210897289e-05
bounce	0.00012125654854257896
bound	3.766301886549801e-05
boundary	1.0104712378548246e-05
bow	0.00030405998157267906
bowels	1.0104712378548246e-05
bowl	8.91051909744709e-05
box	0.00019290814540864836
boy	0.0002654783524909494
boyfriend	7.073298664983773e-05
bra	2.5721086054486446e-05
brace	0.00015983817762430864
bracelet	2.204664518955981e-05
brag	1.0104712378548246e-05
braid	3.4907188216803034e-05
brain	0.0007468301057963386
brainstorm	1.2860543027243223e-05
brainstream	1.4697763459706541e-05
brake	4.0418849514192984e-05
branch	2.5721086054486446e-05
brand	1.3779153243474882e-05
bravado	1.0104712378548246e-05
brave	2.5721086054486446e-05
breach	1.653498389216986e-05
bread	1.8372204324633178e-05
break	0.0008203189230948713
breakfast	6.705854578491109e-05
breaking	1.2860543027243223e-05
breast	0.00014146597329967546
breath	0.0017067777817584221
breathe	0.0005502475195227636
breathing	0.0003058972020051424
breathless	2.1128034973328153e-05
breed	1.1941932811011564e-05
bribe	1.3779153243474882e-05
bridge	9.277963183939753e-05
brief	6.797715600114275e-05
briefcase	5.511661297389953e-05
briefing	2.0209424757096492e-05
bright	4.0418849514192984e-05
brighten	3.2151357568108055e-05
brilliance	1.0104712378548246e-05
brilliant	3.031413713564474e-05
brim	1.1023322594779905e-05
bring	0.002019105255277186
bristle	3.766301886549801e-05
broach	1.1941932811011564e-05
broadcast	3.12327473518764e-05
broken	2.6639696270718104e-05
brood	1.3779153243474882e-05
brother	0.000810214210716323
brother-in-law	1.1023322594779905e-05
brow	0.0005208519926033506
brown	1.7453594108401517e-05
browse	1.1023322594779905e-05
bruise	3.4907188216803034e-05
brush	0.00028017611595065596
brushing	2.388386562202313e-05
bubble	1.9290814540864835e-05
buck	1.9290814540864835e-05
bucket	1.4697763459706541e-05
buckle	4.68491210278146e-05
buddy	5.144217210897289e-05
budge	2.0209424757096492e-05
bug	3.306996778433972e-05
build	0.00028017611595065596
building	0.00013779153243474883
bulb	1.653498389216986e-05
bulk	4.133745973042465e-05
bull	1.0104712378548246e-05
bullet	6.24654947037528e-05
bullshit	1.4697763459706541e-05
bully	1.56163736759382e-05
bump	5.6035223190131187e-05
bunch	3.12327473518764e-05
bundle	4.8686341460277914e-05
bunk	6.797715600114275e-05
burden	4.0418849514192984e-05
burger	1.4697763459706541e-05
burn	0.0001699428900028569
burning	1.653498389216986e-05
burnous	1.1023322594779905e-05
burrow	1.9290814540864835e-05
burst	0.00010288434421794579
bury	0.0001580009571918453
bus	3.950023929796133e-05
business	0.00013779153243474883
bust	2.480247583825479e-05
bustle	1.8372204324633178e-05
busy	0.0002461875379500846
but	2.204664518955981e-05
butt	8.726797054200759e-05
buttock	2.1128034973328153e-05
button	0.00017086150021908852
buy	0.00034815327195179867
buzz	3.306996778433972e-05
bypass	1.56163736759382e-05
cab	1.1023322594779905e-05
cabin	0.00012217515875881062
cabinet	1.9290814540864835e-05
cable	1.0104712378548246e-05
cackle	2.388386562202313e-05
cadre	1.0104712378548246e-05
cage	6.522132535244777e-05
cake	1.2860543027243223e-05
calculate	6.338410491998446e-05
calculation	4.776773124404626e-05
calendar	1.1023322594779905e-05
calf	6.522132535244777e-05
call	0.0034796954990855234
calm	0.00022138506211182978
calmer	1.0104712378548246e-05
camera	0.00011207044638026237
camouflage	1.0104712378548246e-05
camp	6.981437643360607e-05
campaign	2.204664518955981e-05
can	0.0002810947261668876
cancel	2.5721086054486446e-05
cancer	1.1941932811011564e-05
candidate	1.4697763459706541e-05
candle	3.031413713564474e-05
cane	6.24654947037528e-05
canister	1.2860543027243223e-05
cannon	1.56163736759382e-05
cant	1.3779153243474882e-05
canteen	4.2256069946656306e-05
canvas	1.0104712378548246e-05
cap	9.920990335301916e-05
capability	3.12327473518764e-05
capable	0.0001093146157315674
capacity	3.031413713564474e-05
cape	1.8372204324633178e-05
capsule	1.3779153243474882e-05
captain	0.00011850071789388398
captivate	1.1023322594779905e-05
captive	1.9290814540864835e-05
captor	5.327939254143621e-05
capture	0.00010380295443417745
car	0.00042623514033148966
card	0.00021495479059820816
care	0.0006476202024433195
career	0.00016167539805677194
careful	0.00012860543027243222
caress	2.1128034973328153e-05
carrier	2.204664518955981e-05
carry	0.0009461685227186086
carrysak	1.8372204324633178e-05
cart	4.501190059535128e-05
carton	1.0104712378548246e-05
carve	4.2256069946656306e-05
case	0.00016810566957039356
cash	2.9395526919413083e-05
cast	0.0002048500782196599
casual	1.0104712378548246e-05
cat	4.2256069946656306e-05
catch	0.0017628130049485533
cause	0.0002562922503286328
caution	7.440742751476436e-05
cautious	2.6639696270718104e-05
cave	1.2860543027243223e-05
cease	2.5721086054486446e-05
ceiling	2.480247583825479e-05
celebrate	1.4697763459706541e-05
cell	0.00017912899216517347
cellar	1.0104712378548246e-05
center	0.00010380295443417745
central	1.3779153243474882e-05
centre	1.2860543027243223e-05
ceo	1.1023322594779905e-05
certain	0.0003169205245999223
certainty	2.7558306486949765e-05
chagrin	1.0104712378548246e-05
chain	3.582579843303469e-05
chained	1.7453594108401517e-05
chair	0.0009323893694751337
chairman	1.4697763459706541e-05
chalk	1.56163736759382e-05
challenge	0.0001047215646504091
chamber	5.419800275766787e-05
chance	0.00046665398984568267
change	0.0005805616566584084
channel	6.981437643360607e-05
chant	1.56163736759382e-05
character	6.981437643360607e-05
charge	0.0002700714035721077
charisma	1.0104712378548246e-05
charm	5.144217210897289e-05
charming	2.8476916703181422e-05
chart	2.480247583825479e-05
chase	0.00012768682005620058
chastise	2.1128034973328153e-05
chat	8.634936032577593e-05
chatter	2.8476916703181422e-05
cheat	3.031413713564474e-05
check	0.0009718896087730951
cheek	0.0009728082189893267
cheekbone	4.593051081158294e-05
cheer	6.062827427128948e-05
cheerful	2.0209424757096492e-05
chemistry	1.0104712378548246e-05
cherish	1.4697763459706541e-05
chest	0.0015671490288912098
chew	0.0001828034330301001
chicken	1.56163736759382e-05
chide	6.889576621737442e-05
chief	7.624464794722768e-05
child	0.00042256069946656306
childhood	8.359352967708095e-05
chill	7.348881729853271e-05
chime	3.582579843303469e-05
chin	0.0006816087804438908
chinese	1.2860543027243223e-05
chip	5.6035223190131187e-05
chirp	1.4697763459706541e-05
choice	0.00028385055681558256
choke	0.0001699428900028569
choose	0.0006310852185511496
chop	3.6744408649266355e-05
chopper	1.1941932811011564e-05
chopstick	1.7453594108401517e-05
chortle	1.1941932811011564e-05
christen	1.1941932811011564e-05
christmas	1.1941932811011564e-05
chronometer	1.2860543027243223e-05
chuck	2.5721086054486446e-05
chuckle	0.0004289909709801847
chunk	2.296525540579147e-05
church	3.950023929796133e-05
churn	1.56163736759382e-05
cigar	2.1128034973328153e-05
cigarette	8.726797054200759e-05
cinch	1.4697763459706541e-05
circle	0.00015708234697561364
circuit	2.6639696270718104e-05
circumstance	1.7453594108401517e-05
citizen	2.9395526919413083e-05
city	7.8081868379691e-05
civilized	1.1023322594779905e-05
clade	1.1023322594779905e-05
clademate	1.1941932811011564e-05
claim	0.0003104902530863007
clamber	9.829129313678749e-05
clamp	8.083769902838597e-05
clan	3.12327473518764e-05
clap	0.0002076059088683549
clarify	3.4907188216803034e-05
clasp	0.00010747739529910408
class	0.00011666349746142067
classmate	2.5721086054486446e-05
clatter	1.2860543027243223e-05
claw	9.461685227186086e-05
clean	0.00017361733086778352
clear	0.0005401428071442154
clearance	1.4697763459706541e-05
clench	0.00016810566957039356
clever	4.501190059535128e-05
click	0.00025537364011240116
client	4.409329037911962e-05
climb	0.0007302951219041688
cling	0.00012125654854257896
clink	1.2860543027243223e-05
clip	6.797715600114275e-05
clipboard	1.9290814540864835e-05
cloak	3.582579843303469e-05
clock	5.970966405505782e-05
clone	1.2860543027243223e-05
close	0.0016185912010001828
closer	7.257020708230105e-05
closest	3.2151357568108055e-05
closet	4.2256069946656306e-05
cloth	2.480247583825479e-05
clothe	1.7453594108401517e-05
clothes	0.00041613042795294144
clothing	0.00010839600551533574
cloud	2.1128034973328153e-05
club	6.154688448752114e-05
cluck	1.653498389216986e-05
clue	4.776773124404626e-05
clumsy	1.3779153243474882e-05
cluster	1.9290814540864835e-05
clutch	0.00024159448686892626
coach	3.2151357568108055e-05
coast	1.653498389216986e-05
coat	0.0003738743580062851
coax	3.858162908172967e-05
cock	0.00019290814540864836
cockpit	1.56163736759382e-05
cocoon	1.56163736759382e-05
code	0.00012952404048866388
coerce	2.388386562202313e-05
coffee	0.00021587340081443982
coffin	1.2860543027243223e-05
cohort	1.4697763459706541e-05
coil	1.56163736759382e-05
coin	2.6639696270718104e-05
cold	0.0001230937689750423
collapse	0.00020852451908458654
collar	0.00011390766681272569
collarbone	2.9395526919413083e-05
colleague	0.00012125654854257896
collect	0.00015708234697561364
collection	5.8791053838826165e-05
college	1.1023322594779905e-05
collide	2.9395526919413083e-05
colonel	1.0104712378548246e-05
colony	2.6639696270718104e-05
color	4.776773124404626e-05
column	1.7453594108401517e-05
com	0.00010196573400171412
comb	2.9395526919413083e-05
combination	1.1023322594779905e-05
combine	1.0104712378548246e-05
comconsole	1.56163736759382e-05
come	0.0048135175330538925
comfort	0.0001047215646504091
comfortable	6.24654947037528e-05
comforting	1.0104712378548246e-05
coming	1.653498389216986e-05
comm	7.257020708230105e-05
command	0.00035733937411411526
commandeer	1.0104712378548246e-05
commander	8.818658075823924e-05
comment	0.00023240838470660967
commission	1.4697763459706541e-05
commit	9.277963183939753e-05
commitment	1.2860543027243223e-05
communicate	6.062827427128948e-05
communication	4.776773124404626e-05
communicator	1.3779153243474882e-05
community	1.653498389216986e-05
compact	1.0104712378548246e-05
companion	0.00015065207546199205
company	0.00013871014265098047
compare	4.2256069946656306e-05
compartment	1.653498389216986e-05
compass	1.2860543027243223e-05
compañera	1.4697763459706541e-05
compel	2.1128034973328153e-05
compensate	1.4697763459706541e-05
compile	1.2860543027243223e-05
complain	0.0001671870593541619
complaint	2.1128034973328153e-05
complete	9.36982420556292e-05
complex	2.8476916703181422e-05
complexion	1.9290814540864835e-05
compliment	3.4907188216803034e-05
comply	4.0418849514192984e-05
compose	4.0418849514192984e-05
composure	5.970966405505782e-05
compound	3.858162908172967e-05
comprehend	1.4697763459706541e-05
compress	1.1023322594779905e-05
compromise	2.7558306486949765e-05
computer	0.00023240838470660967
comrade	4.409329037911962e-05
con	1.4697763459706541e-05
conceal	3.4907188216803034e-05
concede	8.91051909744709e-05
conceive	1.8372204324633178e-05
concentrate	0.00016167539805677194
concentration	3.306996778433972e-05
concept	1.653498389216986e-05
concern	0.0002388386562202313
concerned	3.12327473518764e-05
conclude	0.00011390766681272569
conclusion	2.480247583825479e-05
concur	1.4697763459706541e-05
condemn	1.56163736759382e-05
condition	8.91051909744709e-05
condo	2.8476916703181422e-05
conduct	3.950023929796133e-05
cone	1.2860543027243223e-05
confer	1.8372204324633178e-05
conference	2.0209424757096492e-05
confess	8.451213989331261e-05
confession	2.480247583825479e-05
confide	2.9395526919413083e-05
confidence	6.338410491998446e-05
confident	8.26749194608493e-05
confine	2.8476916703181422e-05
confirm	0.0001782103819489418
confirmation	1.1941932811011564e-05
conflict	2.204664518955981e-05
confront	7.532603773099602e-05
confrontation	1.2860543027243223e-05
confuse	8.451213989331261e-05
confused	2.388386562202313e-05
confusion	4.409329037911962e-05
congratulate	2.9395526919413083e-05
congratulation	1.0104712378548246e-05
congregation	1.8372204324633178e-05
conjure	2.0209424757096492e-05
connect	0.00010655878508287242
connection	0.00014697763459706542
conquer	1.2860543027243223e-05
conscience	4.409329037911962e-05
conscious	6.889576621737442e-05
consciousness	0.00012401237919127393
consent	1.8372204324633178e-05
consequence	1.1023322594779905e-05
consider	0.001044459815855396
console	0.00011941932811011565
conspire	1.0104712378548246e-05
constant	1.3779153243474882e-05
construct	2.6639696270718104e-05
construction	1.1023322594779905e-05
consult	5.970966405505782e-05
consume	5.144217210897289e-05
contact	0.00036285103541150524
contain	5.8791053838826165e-05
container	2.480247583825479e-05
contemplate	9.277963183939753e-05
contempt	1.2860543027243223e-05
content	5.236078232520455e-05
contented	1.0104712378548246e-05
contents	2.204664518955981e-05
contest	1.3779153243474882e-05
context	1.1023322594779905e-05
continue	0.001784859650138113
contract	4.409329037911962e-05
contradict	2.296525540579147e-05
contribute	1.8372204324633178e-05
contribution	1.8372204324633178e-05
control	0.0004537934468184394
conversation	0.00014330319373213876
converse	1.653498389216986e-05
convert	2.0209424757096492e-05
convey	1.2860543027243223e-05
convict	1.1023322594779905e-05
conviction	2.388386562202313e-05
convince	0.00034631605151933534
convinced	5.6035223190131187e-05
convincing	1.653498389216986e-05
convulse	1.1023322594779905e-05
coo	1.7453594108401517e-05
cook	5.511661297389953e-05
cookie	1.2860543027243223e-05
cooking	1.7453594108401517e-05
cool	6.24654947037528e-05
cooperate	1.9290814540864835e-05
coordinate	1.9290814540864835e-05
cop	2.8476916703181422e-05
cope	1.3779153243474882e-05
copy	0.00010196573400171412
coracle	3.12327473518764e-05
cord	2.5721086054486446e-05
core	2.6639696270718104e-05
corner	0.00010380295443417745
corpse	6.24654947037528e-05
corral	1.8372204324633178e-05
correct	0.00025812947076109613
corridor	6.705854578491109e-05
corrupt	1.0104712378548246e-05
cortex	1.1023322594779905e-05
corvette	1.7453594108401517e-05
cost	4.317468016288796e-05
costume	5.144217210897289e-05
cot	7.532603773099602e-05
cottage	2.7558306486949765e-05
couch	0.00010012851356925081
cough	0.0002654783524909494
could	0.0010692622916936509
counsel	2.0209424757096492e-05
count	0.00035090910260049364
counter	0.00011666349746142067
counterpart	1.9290814540864835e-05
country	6.24654947037528e-05
coup	1.2860543027243223e-05
couple	0.00011482627702895735
courage	5.236078232520455e-05
course	0.0003169205245999223
court	2.204664518955981e-05
courtesy	1.56163736759382e-05
cousin	0.00010380295443417745
cover	0.0004372584629262696
coverall	4.776773124404626e-05
coward	1.2860543027243223e-05
cower	1.9290814540864835e-05
coworker	1.7453594108401517e-05
crack	0.00016626844913793023
cradle	8.175630924461763e-05
craft	4.133745973042465e-05
cram	3.950023929796133e-05
