STORY ID	PUB. DATE	CLASS	CHAR. (TOP 100)	NOUN (TOP 100)	CHAR. (TOP 500)	NOUN (TOP 500)	CHAR. (TOP 1000)	NOUN (TOP 1000)
1887_Bancroft,Hubert_ApopularhistoryofMexico	1887	nonfiction-19C	0	0	0	0	0	0
1887_Johonnot,James_TenGreatEventsinHistory	1887	nonfiction-19C	0	0.4016632088	0	0.3399927576	0	0.3012683535
1887_Morris,Edward_TheAgeofAnne	1887	nonfiction-19C	0.4409585518	0.8677218313	0.1735912687	0.8970852271	0.1398588311	0.8970852271
1888_Clode,Charles_TheEarlyHistoryoftheGuildofMerchantTaylorsv1	1888	nonfiction-19C	0.8739131421	0	0.8092613475	0	0.7799795294	0
1890_Cox,George_TheCrusades	1890	nonfiction-19C	0.1162476387	0.25	0.0795557284	0.7704805111	0.1069044968	0.7417030973
1891_Montgomery,David_TheLeadingFactsofEnglishHistory	1891	nonfiction-19C	0.5116817193	0.8275004233	0.4700833416	0.6810463518	0.4804551856	0.6727938875
1893_Joy,James_RomeandtheMakingofmodernEurope	1893	nonfiction-19C	0.5601120336	0.2867696673	0.2491364396	0.290957187	0.2116036848	0.254000254
1894_Edwards,Henry_OldandNewParis	1894	nonfiction-19C	0.6042074699	0.9434802867	0.4834297183	0.9257397584	0.43	0.905082335
1894_Griffis,William_TheMikado'sEmpire	1894	nonfiction-19C	0	0.7017294653	0	0.5469727658	0	0.4964376137
1895_Freeman,Edward_Old-EnglishHistory	1895	nonfiction-19C	0.6172133998	0.5088816891	0.4422166387	0.3601767668	0.3843711068	0.3089906327
1896_Cloud,William_ChurchandStateorMexicanPolitics	1896	nonfiction-19C	0.1714985851	0.9696969697	0.1415984651	0.7633123893	0.1147078669	0.7103223021
1897_Colden,Cadwallader_TheHistoryoftheFiveIndianNationsofCanada	1897	nonfiction-19C	0	0.902534618	0	0.8530381972	0.9729265346	0.9705621803
1898_Stanwood,Edward_AHistoryofthePresidency	1898	nonfiction-19C	0.5377548957	0.9255082366	0.583709495	0.9110195435	0.5392417345	0.8705396488
1899_Grattan,Thomas_Holland-TheHistoryoftheNetherlands	1899	nonfiction-19C	0.3077935056	0.1443375673	0.2459029611	0.2926152399	0.2107946124	0.2323790008
1900_Sewll,Robert_AForgottenEmpireVijayanagar	1900	nonfiction-19C	0.1549193338	0.9186906713	0.2947531724	0.8528665632	0.2843222834	0.8373495841
1901_Melville,William_AHistoryofPoliceinEngland	1901	nonfiction-19C	0	0.2335496832	0	0.3667434323	0	0.2787473367
1904_Arnold,Edward_AHistoryofEngland	1904	nonfiction-19C	0.5454155541	0.8186487713	0.3040292471	0.6939014368	0.2831566335	0.6422857444
1906_Backhouse,Edward_EarlyChurchHistory	1906	nonfiction-19C	0.3602883461	0.550864512	0.3184469355	0.5122220214	0.3321819194	0.4800279055
1906_King&Hall_HistoryofEgypt,Chaldea,Syria,Babylonia,andAssyria	1906	nonfiction-19C	0	0.6523280731	0	0.4344276874	0	0.3895585358
1910_Ludlow,James_AgeoftheCrusades	1910	nonfiction-19C	0	0.3535533906	0	0.2165813575	0	0.2158533509
1914_Howard,Clare_EnglishTravellersoftheRenaissance	1914	nonfiction-19C	1	0.724946512	0.1825741858	0.4096732452	0.1825741858	0.4455210556
1917_Howorth,Henry_TheGoldenDaysoftheEarlyEnglishChurch	1917	nonfiction-19C	0.6654802924	0.8971863527	0.6446743386	0.8568827035	0.633750425	0.8237687232
1917_Melius,Louis_TheAmericanPostalService	1917	nonfiction-19C	0.4714045208	0	0.4364357805	0	0.3086066999	0.1507556723
1920_Wiener,Leo_AfricaandthediscoveryofAmerica	1920	nonfiction-19C	0.4145924946	0.553316745	0.360460036	0.4306850998	0.3815976554	0.4380061352
1921_Brawley,Benjamin_ASocialHistoryoftheAmericanNegro	1921	nonfiction-19C	0.75	0.5148713455	0.3198010745	0.9132269458	0.3015113446	0.8872975451
1922_Cubberly,Ellwood_ABriefHistoryofEducation	1922	nonfiction-19C	0	0.4682929058	0	0.296318879	0	0.2073221072
1923_Eckenrode,Hamilton_JeffersonDavis	1923	nonfiction-19C	0.7873297924	0.3741657387	0.7442734915	0.4004815344	0.703421395	0.3822762335
1924_Power,Eileen_MedievalPeople	1924	nonfiction-19C	0.5412746144	0.0487514949	0.5663925186	0.0390137157	0.5099790807	0.6776627687
1929_Shaw,Albert_AbrahamLincoln	1929	nonfiction-19C	0.7807081949	0.8485281374	0.7091089752	0.6666666667	0.6685284622	0.6666666667
2005_Cate,Curtis_FriedrichNietzshe_NF	2005	nonfiction-21C	0.9255330204	0.0361550763	0.9118953158	0.9296120474	0.9029237274	0.9133347315
2005_Coffey,Wayne_TheBoysofWinter_NF	2005	nonfiction-21C	0.8021611333	0.6733003292	0.717678085	0.6544116993	0.6957713838	0.6251356778
2005_Dicker,John_UnitedStatesofWal-Mart_NF	2005	nonfiction-21C	0.7384778761	0.3380617019	0.5936724143	0.3340765524	0.5332767814	0.258543845
2005_Fraser,Steve_EveryManaSpeculator_NF	2005	nonfiction-21C	0.4432026302	0	0.2329012853	0	0.2048787657	0
2005_Gladwell,Malcom_Blink_NF	2005	nonfiction-21C	0.3392267658	0.5693582334	0.2681913599	0.4074248728	0.2334630711	0.3722720325
2005_Kramer,PeterD_AgainstDepression_NF	2005	nonfiction-21C	0	0.5794895251	0	0.5747316788	0.0658664922	0.531555817
2005_Martin,Judith_MissMannersGuide_NF	2005	nonfiction-21C	0.5303300859	0.8096033656	0.4120816918	0.7435985443	0.3939192986	0.8826864396
2005_Perl,Jed_NewArtCity_NF	2005	nonfiction-21C	0.2748812498	0.6918633884	0.3271585872	0.6321532351	0.3083955922	0.5772635526
2005_Savan,Leslie_SlamDunks_NF	2005	nonfiction-21C	0.2020305089	0.3481553119	0.1184697756	0.2264554068	0.2249606353	0.2410522128
2005_Tripp,CA_IntimateWorldofAbraham_NF	2005	nonfiction-21C	0.8436795363	0.1118033989	0.8070573938	0.1195228609	0.7592625355	0.1561737619
2005_Walls,Jeannette_GlassCastle_NF	2005	nonfiction-21C	0.6537746282	0.8488382153	0.5594260831	0.7964160756	0.5390771753	0.7853022378
2005_Warren,LouisS_BuffaloBillsAmerica_NF	2005	nonfiction-21C	0.9591615327	0.6114000116	0.788650187	0.513657131	0.7521434119	0.4583639197
2006_Bogle,JohnC_BattlefortheSoulofCapitalism_NF	2006	nonfiction-21C	0	0	0.1290994449	0	0.0860662966	0
2006_Dawkins,Richard_TheGodDelusion_NF	2006	nonfiction-21C	0.0648203724	0.2121320344	0.0340206909	0.1606438658	0.0288195209	0.0860662966
2006_Dennett,DanielC_BreakingtheSpell_NF	2006	nonfiction-21C	0	0.4105034952	0	0.246182982	0	0.2088416536
2006_Ehrenreich,Barbara_DancingInTheStreets_NF	2006	nonfiction-21C	0	0.4545454545	0	0.2618614683	0	0.2829125761
2006_Golden,Daniel_PriceofAdmission_NF	2006	nonfiction-21C	0.5444148423	0	0.5496127177	0.1001252349	0.5342967087	0.0867926073
2006_Kean,ThomasH_Hamilton,LeeH_WithoutPrecedent-TheInsideStory_NF	2006	nonfiction-21C	0.413670152	0.5165765566	0.4618802154	0.4412721282	0.3761958819	0.6876177186
2006_Kuczynski,Alex_BeautyJunkies_NF	2006	nonfiction-21C	0	0	0	0.1020620726	0	0.0648885685
2006_Lemov,Rebecca_WorldasLaboratory_NF	2006	nonfiction-21C	0.8164965809	0	0.7921180344	0.2182178902	0.5803810001	0.1666666667
2006_Mansfield,HarveyC_Manliness_NF	2006	nonfiction-21C	0	0.1825325979	0.0710669055	0.1539039532	0.067343503	0.1466786622
2006_Michaels,WalterBenn_TheTroublewithDiversity_NF	2006	nonfiction-21C	0	0.6709789609	0	0.9611574355	0	0.9452783677
2006_Obama,Barack_AudacityofHope_NF	2006	nonfiction-21C	0	0.7072814401	0	0.7121367106	0	0.6834639127
2006_Perle,Liz_MoneyMemoir_NF	2006	nonfiction-21C	0	0.8833942768	0	0.8599259261	0	0.8397627203
2006_Rhoden,WilliamC_FortyMillionDollarSlaves_NF	2006	nonfiction-21C	0.4564354646	0.3857583749	0.2718728083	0.2085144141	0.2325634734	0.1924500897
2007_Beah,Ishmael_ALongWayGone_NF	2007	nonfiction-21C	0.477409916	0.4479140088	0.3866413395	0.2941176471	0.3663409904	0.2836543145
2007_Dean,JohnW_BrokenGovernment_NF	2007	nonfiction-21C	0.4951875685	0.336336397	0.3447542108	0.284242786	0.5390599401	0.2539860795
2007_Denfeld,Rene_AllGodsChildren_NF	2007	nonfiction-21C	0.742369139	0	0.6443444942	0	0.6127800733	0
2007_Epstein,Helen_InvisibleCure_NF	2007	nonfiction-21C	0.4	0.9129026145	0.3046358979	0.7977802573	0.2653343153	0.7866803111
2007_Gdula,Steven_WarmestRoomintheHouse_NF	2007	nonfiction-21C	0	0.5730698831	0	0.3901994863	0	0.3854343923
2007_Jeal,Tim_Stanley_NF	2007	nonfiction-21C	0.9094213959	0.8931669199	0.8999447185	0.8893126058	0.8832021837	0.8433429181
2007_LeBor,Adam_CityofOranges_NF	2007	nonfiction-21C	0.4753323682	0.3603749851	0.3776890679	0.4547376485	0.36436278	0.3821085506
2007_Millner,Caille_GoldenRoad_NF	2007	nonfiction-21C	0.3088273697	0.6764705882	0.2760262237	0.5085995177	0.2540162586	0.4916793482
2007_Montross,Christine_BodyofWork_NF	2007	nonfiction-21C	0.2112885637	0.0916698497	0.2729743416	0.3695745741	0.2574383612	0.3170375696
2007_Ross,Alex_TheRestisNoise_NF	2007	nonfiction-21C	0.5503947741	0.8507487698	0.5168205237	0.8201893382	0.4922798061	0.8028511276
2007_Stewart,Amy_FlowerConfidential_NF	2007	nonfiction-21C	0	0.2169304578	0	0.2997429343	0	0.3768972771
2007_Thomas,Dana_Deluxe-HowLuxuryLost_NF	2007	nonfiction-21C	0.6444363312	0.158113883	0.4345151049	0.1264911064	0.4198911049	0.206010481
2007_Ulrich,LaurelThatcher_WellbehavedWomenSeldom_NF	2007	nonfiction-21C	0.2611164839	0.5121475197	0.3746537715	0.3704833226	0.3395498751	0.3618720161
2008_Baker,Stephen_TheNumerati_NF	2008	nonfiction-21C	0	0	0.2132007164	0	0.1666666667	0
2008_Blount,Roy_AlphabetJuice_NF	2008	nonfiction-21C	0.242535625	0.6939315031	0.1961161351	0.6043182844	0.1856953382	0.5695512921
2008_Breslin,Jimmy_TheGoodRat_NF	2008	nonfiction-21C	0.8417242091	0.7768985961	0.7741731504	0.7406560798	0.7600413796	0.681279547
2008_Gilmour,David_TheFilmClub_NF	2008	nonfiction-21C	0.7564935864	0.1709408647	0.6990642152	0.1245682198	0.6815265116	0.1507556723
2008_Hemming,John_StoryoftheAmazon_NF	2008	nonfiction-21C	0	0	0	0	0	0
2008_Kimmel,Michael_Guyland_NF	2008	nonfiction-21C	0	0.4193139347	0	0.310252614	0	0.2699527624
2008_Lowenstein,Roger_WhileAmericaAged_NF	2008	nonfiction-21C	0	0.7302967433	0.1761660659	0.2977750002	0.1934558081	0.2208630521
2008_Maalouf,Amin_Origins-AMemoir_NF	2008	nonfiction-21C	0.704713858	0.0589255651	0.4805366022	0.0419960526	0.4409038797	0.2308451292
2008_Paul,Pamela_ParentingInc_NF	2008	nonfiction-21C	0	0.4274252071	0	0.3823595565	0	0.35518507
2008_Paulos,JohnAllen_Irreligion_NF	2008	nonfiction-21C	0	0.2	0	0.2267786838	0	0.2182178902
2008_Reed,Julia_HouseonFirstStreet_NF	2008	nonfiction-21C	0.5874305294	0	0.375291382	0.4794020791	0.332122529	0.4166216192
2008_Shea,Ammon_ReadingtheOED_NF	2008	nonfiction-21C	0	0.4853626717	0	0.6144518048	0	0.5763708787
2008_Woodruff,Paul_TheNecessityofTheater_NF	2008	nonfiction-21C	0.589255651	0.392912639	0.6346569154	0.4924434226	0.4952217334	0.4469608848
2009_Anderson,Chris_Free-TheFuture_NF	2009	nonfiction-21C	0.1195228609	0	0.5296199397	0.3356725433	0.5051814855	0.3553345273
2009_Bamford,James_ShadowFactory_NF	2009	nonfiction-21C	0.5300293255	0.3061383875	0.4187575104	0.3110134068	0.3785359609	0.2845551966
2009_Coughlin,Con_KhomeinisGhost_NF	2009	nonfiction-21C	0.6627635197	0.8553369644	0.5158550316	0.7707437389	0.499763576	0.6697332755
2009_Ellis,Richard_OnThinIce_NF	2009	nonfiction-21C	0	0.682242617	0.8101914937	0.7368831254	0.7349043395	0.7021595089
2009_Gelb,LeslieH_PowerRules-HowCommonSense_NF	2009	nonfiction-21C	0.5655768198	0.4788591885	0.3762560663	0.5421905084	0.3125858661	0.4968826069
2009_Goodman,PeterS_PastDue_NF	2009	nonfiction-21C	0.3535533906	0.7555074634	0.3171807398	0.731126155	0.3064183669	0.6831300511
2009_Kot,Greg_HowtheWiredGeneration_NF	2009	nonfiction-21C	0	0.8280203455	0	0.7707996267	0	0.7394052166
2009_Krakauer,Jon_WhereMenWinGlory_NF	2009	nonfiction-21C	0.7551835385	0.7979625217	0.4805362498	0.6998574451	0.4700513943	0.6931753197
2009_McManus,James_CowboysFull_NF	2009	nonfiction-21C	0	0.5872801369	0	0.9256510774	0	0.9121380738
2009_Rapport,Mike_1848_NF	2009	nonfiction-21C	0.2626128657	0.3393810891	0.2535462764	0.6364450715	0.1732050808	0.6174577489
2009_Tyler,Patrick_WorldofTrouble_NF	2009	nonfiction-21C	0.4473753824	0.5905694891	0.3633042845	0.7195655622	0.3232809252	0.7486875207
2009_Walbert,Kate_ShortHistoryofWomen_NF	2009	nonfiction-21C	0.814552607	0.2096569673	0.7305497062	0.1648171287	0.7023784285	0.1451908017
2010_Armstrong,Ken_Perry,Nick_ScoreboardBaby_NF	2010	nonfiction-21C	0.5913022261	0.1734219939	0.5132649456	0.1917853206	0.5461814355	0.1714985851
2010_BluBuhs,Joshua_BigFoot_NF	2010	nonfiction-21C	0.496024204	0.377964473	0.4395763561	0.2357022604	0.4070999912	0.316227766
2010_Bush,GeorgeW_DecisionPoints_NF	2010	nonfiction-21C	0.6616019257	0.5601218339	0.5712024397	0.4217254427	0.5533048828	0.4489997667
2010_Clark,RoyPeter_TheGlamourofGrammar_NF	2010	nonfiction-21C	0.2	0.4472135955	0.2519763153	0.5060453994	0.2357022604	0.4500351604
2010_Corbett,Christopher_ThePokerBride_NF	2010	nonfiction-21C	0.7687476012	0.8844364221	0.6329601867	0.7637979253	0.6025890797	0.7109293641
2010_Dalrymple,William_NineLives-InSearchoftheSacred_NF	2010	nonfiction-21C	0	0	0	0.3529411765	0	0.2870189239
2010_Gawande,Atul_ChecklistManifesto_NF	2010	nonfiction-21C	0	0.4861527927	0	0.4464729948	0	0.4025587801
2010_Herlihy,David_TheLostCyclist_NF	2010	nonfiction-21C	0.8051830595	0.9436808023	0.7322961566	0.8760753909	0.7015471698	0.8126677365
2010_Hyde,Lewis_CommonasAir_NF	2010	nonfiction-21C	0.6041237599	0.4767312946	0.491885841	0.2668802563	0.4542335904	0.1924500897
2010_Lattin,Don_TheHarvardPsychedelic_NF	2010	nonfiction-21C	0.6879173546	0.5721295677	0.6163263589	0.5765566602	0.5829351027	0.5411108647
2010_Powers,William_HamletsBlackberry_NF	2010	nonfiction-21C	0.2321191727	0.5896919751	0.1507556723	0.444108888	0.1250390808	0.399429793
2010_Rhode,DeborahL_TheBeautyBias_NF	2010	nonfiction-21C	0	0	0	0	0	0
2010_Seife,Charles_Proofiness_NF	2010	nonfiction-21C	0	0.4131182236	0	0.3554093267	0	0.3473544015
2010_Traister,Rebecca_BigGirlsDontCry_NF	2010	nonfiction-21C	0.6371294729	0.6863049561	0.5681033075	0.541881791	0.5540139303	0.5333348817
2010_Vollmann,WilliamT_KissingtheMask_NF	2010	nonfiction-21C	0.5035826259	0.6903958308	0.4526030251	0.6021971957	0.449415298	0.6988065921
2011_Bellos,David_IsThataFishinYourEar_NF	2011	nonfiction-21C	0	0.4319106029	0	0.4085696194	0	0.4008030177
2011_Ebert,Roger_LifeItself_NF	2011	nonfiction-21C	0.4680142278	0.9426420277	0.4454354032	0.8481096307	0.437164997	0.8263342201
2011_Garrett,Brandon_ConvictingtheInnocent_NF	2011	nonfiction-21C	0	0.5197791485	0.0468292906	0.4279924884	0.3653387018	0.4147806779
2011_Kahneman,Daniel_ThinkingFastandSlow_NF	2011	nonfiction-21C	0.4830458915	0.6775354795	0.2911112549	0.4813421754	0.2838768758	0.4942691517
2011_Krauze,Enrique_Redeemers_NF	2011	nonfiction-21C	0.7544162858	0.2886751346	0.5549626985	0.1889822365	0.5088462877	0.1690308509
2011_Lelyveld,Joseph_GreatSoul_NF	2011	nonfiction-21C	0.8590047566	0.3872983346	0.7486704791	0.4454354032	0.7140133354	0.3857583749
2011_Levine,Robert_FreeRide-HowDigitalParasites_NF	2011	nonfiction-21C	0.5195243335	0.6267831705	0.3906214533	0.5375082272	0.3459526816	0.5113718908
2011_Norwich,JohnJulius_AbsoluteMonarchs_NF	2011	nonfiction-21C	0.8623967045	0.1825741858	0.7924999927	0.15430335	0.7502120797	0.133630621
2011_Safina,Carl_ASeainFlames_NF	2011	nonfiction-21C	0.7008255579	0.5738837644	0.5227158464	0.5543010886	0.4813692162	0.533236858
2011_Watts,DuncanJ_EverythingisObvious_NF	2011	nonfiction-21C	0	0.2291746243	0	0.3284009995	0	0.5709586596
2011_Wertheim,LJon_Moskowitz,Tobias_NF	2011	nonfiction-21C	0	0.1397713116	0	0.4693959387	0	0.4337818932
2011_West,Bing_TheWrongWar_NF	2011	nonfiction-21C	0	0.15430335	0	0.0632455532	0	0.0479463301
2012_Amar,AkhilReed_AmericasUnwritten_NF	2012	nonfiction-21C	0.4994015862	0.6708203932	0.6471050008	0.2649064714	0.6503694283	0.2383015619
2012_Andrews,Lori_IKnowWhoYouAreandISawWhatYouDid_NF	2012	nonfiction-21C	0.5383819021	0	0.6030046688	0	0.5716619505	0
2012_Armstead,Myra_FreedomsGardener_NF	2012	nonfiction-21C	0.6726254622	0	0.6364513472	0.2417468892	0.6127369879	0.2417468892
2012_Auster,Paul_WinterJournal_NF	2012	nonfiction-21C	0	0.894427191	0	0.5547001962	0	0.5547001962
2012_Barry,JohnM_RogerWilliams_NF	2012	nonfiction-21C	0.8367205412	0.3216337605	0.7529533526	0.2130494565	0.7299857757	0.1983408759
2012_Binelli,Mark_DetroitCity_NF	2012	nonfiction-21C	0	0.4756514942	0	0.3717611978	0	0.2589995084
2012_Bonner,Raymond_AnatomyofInjusticeAMurderCaseGoneWrong_NF	2012	nonfiction-21C	0.7806049723	0.6674238125	0.7104019831	0.5912534396	0.6829651171	0.5633196361
2012_Broad,WilliamJ_TheScienceofYoga_NF	2012	nonfiction-21C	0.4472135955	0.4205600413	0.3991845011	0.3777466888	0.3814213419	0.3490847468
2012_Byrne,David_HowMusicWorks_NF	2012	nonfiction-21C	0	0.7971799617	0.0500626174	0.6659392829	0.0456435465	0.6352144412
2012_Cahalan,Susannah_BrainonFire_NF	2012	nonfiction-21C	0.4365707954	0.9357754408	0.3772889327	0.8732583988	0.3587552887	0.8546810135
2012_Chandrasekaran,Rajiv_LittleAmerica_NF	2012	nonfiction-21C	0.1482498633	0.316227766	0.2029198625	0.3491679694	0.3214285714	0.3851644433
2012_Colt,GeorgeHowe_OnHisBrothers_NF	2012	nonfiction-21C	0.6262645614	0.9780230689	0.4825893357	0.9076283818	0.4507286497	0.8828767728
2012_Douthat,Ross_BadReligionHowWeBecameaNationofHeretics_NF	2012	nonfiction-21C	0.4310527249	0.2357022604	0.1824501123	0.1443375673	0.1333393806	0.0716114874
2012_Dufty,DavidF_HowtoBuildanAndroid_NF	2012	nonfiction-21C	0.8389716452	0.6028605645	0.7906256828	0.4056812866	0.771247359	0.5363261855
2012_Egan,Timothy_ShortNightsoftheShadowCatcher_NF	2012	nonfiction-21C	0.9148200694	0.7297713769	0.8888613623	0.6811068445	0.8767193996	0.6668517087
2012_Hale,Sheila_Titan_NF	2012	nonfiction-21C	0.9256274632	0.6737079886	0.8846981506	0.4920175335	0.8723217167	0.4593100885
2012_Harden,Nathan_SexandGodatYale_NF	2012	nonfiction-21C	0.4961389384	0.6457718456	0.4058049292	0.5714544883	0.4066075271	0.4620308277
2012_Hirshman,Linda_Victory_NF	2012	nonfiction-21C	0	0.6397632782	0.2132007164	0.4814207834	0.1754116039	0.4475608182
2012_Hitt,Jack_BunchofAmateursASearchfortheAmeric_a_NF	2012	nonfiction-21C	0.0935999529	0.5367450401	0.1343792577	0.5732115042	0.1254012291	0.5340179792
2012_Hochschild,ArlieRussel_OutsourcedSelf_NF	2012	nonfiction-21C	0	0.1386750491	0	0.197814142	0	0.1601281538
2012_Homans,John_WhatsaDogFor_NF	2012	nonfiction-21C	0.5484367712	0.6100532341	0.3844240823	0.4984581173	0.3631993418	0.462592952
2012_Keizer,Garret_Privacy_NF	2012	nonfiction-21C	0	0.1028689	0	0.1222454913	0	0.1312887497
2012_Leonard,John_ReadingforMyLife_NF	2012	nonfiction-21C	0.2481641462	0.5345224838	0.1867266132	0.3618136135	0.173499013	0.3299831646
2012_Luhrmann,TM_WhenGodTalksBack_NF	2012	nonfiction-21C	0.5912197936	0.7226360103	0.5019609084	0.6748646171	0.4843805142	0.6585450207
2012_Maddow,Rachel_Drift_TheUnmooringofAmericanMilitary_NF	2012	nonfiction-21C	0.4670642766	0.220192753	0.316460353	0.6087567898	0.2876504295	0.5825311355
2012_Manchester,William_TheLastLion_NF	2012	nonfiction-21C	0.9290555132	0.6340468732	0.944785853	0.7254650267	0.9364673695	0.7235247965
2012_Maraniss,David_BarackObama_The_Story_NF	2012	nonfiction-21C	0.8976973978	0.9515216535	0.8352492242	0.9009374627	0.8217115325	0.8490277125
2012_Mealer,Bryan_MuckCity_NF	2012	nonfiction-21C	0.7103519561	0.4033921482	0.628652005	0.4488792012	0.6096348796	0.406474877
2012_Mundy,Liza_TheRicherSex_NF	2012	nonfiction-21C	0.1570137344	0.5039526307	0.1617875572	0.5094780675	0.1441538148	0.4522670169
2012_Murphy,Paul_ShootingVictoria_NF	2012	nonfiction-21C	0.8199315725	0.6168897525	0.6977541813	0.9561904189	0.6938058191	0.9474182285
2012_Niven,Penelope_ThortonWilder_NF	2012	nonfiction-21C	0.7282942203	0.6320265062	0.8859651479	0.8183699958	0.8849968133	0.7920224356
2012_Petersen,Grant_JustRide_NF	2012	nonfiction-21C	0	0.5163977795	0	0.8861177621	0	0.8562543733
2012_Phillips,Kevin_1775AGoodYearforRevolution_NF	2012	nonfiction-21C	0.4308202184	0.2857142857	0.477689325	0.1490711985	0.4783518189	0.1166423687
2012_Popkin,Samuel_TheCandidate_NF	2012	nonfiction-21C	0.3599557005	0.6786397901	0.4305982796	0.5429520317	0.4075646772	0.5165821963
2012_Ricks,Thomas_TheGenerals_NF	2012	nonfiction-21C	0.6810599106	0.7211429607	0.5693232942	0.806425806	0.5152139685	0.7841986113
2012_Robinson,Marilynne_WhenIWasaChildIReadBooks_NF	2012	nonfiction-21C	0.1139605765	0	0.0890870806	0.15430335	0.0742269619	0.0778498944
2012_Romano,Carlin_AmericathePhilosophical_NF	2012	nonfiction-21C	0.2955987834	0.2974059387	0.2282177323	0.3164448809	0.1801874925	0.2608239164
2012_Sacks,Oliver_Hallucinations_NF	2012	nonfiction-21C	0	0	0	0	0	0.2057377999
2012_Shiller,RobertJ_FinanceandtheGoodSociety_NF	2012	nonfiction-21C	0	0.5303705585	0	0.5124151531	0	0.7044651103
2012_Silver,Charlotte_CharlotteAuChocolat_MemoriesofaResta_NF	2012	nonfiction-21C	0	0.7637626158	0	0.6634451612	0	0.6195078323
2012_Skinner,Jeffrey_The65PracticesofModeratelySuccessful_NF	2012	nonfiction-21C	0.2581988897	0.2927700219	0.1649711326	0.3373929343	0.1462544848	0.3030457634
2012_Smith,Daniel_MonkeyMind_NF	2012	nonfiction-21C	0	0.314485451	0	0.1693335027	0	0.1352246808
2012_Spence,Simon_TheStoneRoses_NF	2012	nonfiction-21C	0.7376866549	0.8338917736	0.6571652522	0.7356902657	0.634799605	0.7068255781
2012_Tough,Paul_HowChildrenSucceed_NF	2012	nonfiction-21C	0.4497190134	0	0.2776088375	0	0.2448896656	0
2012_Whitney,Craig_LivingwithGuns_NF	2012	nonfiction-21C	0.4472135955	0.5445811486	0.2004459314	0.4017151103	0.1622214211	0.3955774026
2012_Wolff,Justin_ThomasHartBenton_NF	2012	nonfiction-21C	0.8688956755	0.4082482905	0.8605760894	0.3514797458	0.8552571564	0.2866710545
2012_Young,Neil_WagingHeavyPeace_NF	2012	nonfiction-21C	0.3901994863	0.9729271267	0.2999387942	0.9417919355	0.3092790079	0.9353550411
2013_Anderson,Scott_LawrenceinArabia_NF	2013	nonfiction-21C	0.8355729007	0.7165671504	0.7991722363	0.6314439275	0.793468297	0.5798322455
2013_Bass,Gary_TheBloodTelegram_NF	2013	nonfiction-21C	0.9176810885	0.6088155473	0.8811530852	0.5689945424	0.8681287029	0.5671340456
2013_Bazelon,Emily_SticksandStones_NF	2013	nonfiction-21C	0.6083960342	0.194624736	0.6037783701	0.2353244024	0.5990708647	0.9265645879
2013_Bering,Jesse_PervTheSexualDeviantinAllofUs_NF	2013	nonfiction-21C	0	0.3813850357	0	0.2245443566	0	0.1844571904
2013_Buruma,Ian_YearZero_NF	2013	nonfiction-21C	0.2601329909	0.4227600216	0.1824897194	0.37376549	0.1886666523	0.682036619
2013_Butler,Katy_KnockingonHeavensDoor_NF	2013	nonfiction-21C	0.2969569355	0.6791024402	0.272165527	0.5845971788	0.2663708633	0.5788630813
2013_Cannadine,David_TheUndividedPast_NF	2013	nonfiction-21C	0.1507556723	0	0.4041119296	0.4036036764	0.4826170891	0.3441236008
2013_Connors,Jimmy_TheOutsider	2013	nonfiction-21C	0	0.8693712789	0.0438845599	0.789474201	0.043365689	0.770562423
2013_Dalrymple,William_ReturnofaKing_NF	2013	nonfiction-21C	0.6941073863	0.7922706386	0.5844648751	0.6633988538	0.550095085	0.6050046767
2013_Deaton,Angus_TheGreatEscape_NF	2013	nonfiction-21C	0.3535533906	0	0.1666666667	0.4431293675	0.1	0.4120816918
2013_Dreze,Jean_AnUncertainGloryIndiaanditsContradictions_NF	2013	nonfiction-21C	0	0	0	0.4923659639	0	0.3521803625
2013_Fink,Sheri_FiveDaysatMemorialLifeandDeathina_NF	2013	nonfiction-21C	0.804760019	0.5066403971	0.7124445894	0.25	0.6799671493	0.2375954817
2013_Haskell,Molly_MyBrotherMySister_NF	2013	nonfiction-21C	0.341236408	0	0.3206753928	0	0.3143278476	0.1299444245
2013_Johnson,George_TheCancerChronicles_NF	2013	nonfiction-21C	0.2976702789	0.9473613742	0.2570703794	0.9171783232	0.2536187493	0.9051469402
2013_Knox,Amanda_WaitingtoBeHeard_NF	2013	nonfiction-21C	0.4498438128	0.9670691144	0.5341098926	0.8362680273	0.4202722355	0.806853115
2013_Lepore,Jill_Book_of_Ages_TheLifeandOpinionsofJan_NF	2013	nonfiction-21C	0.8043481427	0.6482037236	0.8940001519	0.4667178093	0.8898455145	0.4640584269
2013_Lindhout,Amanda_AHouseintheSky_NF	2013	nonfiction-21C	0.7529397812	0.8521236117	0.6860369915	0.8092105955	0.6662201739	0.7938116819
2013_Malcolm,Janet_FortyoneFalseStarts_NF	2013	nonfiction-21C	0	0.4923659639	0	0.4961389384	0	0.3927922024
2013_McDonnell,Evelyn_QueensofNoise_NF	2013	nonfiction-21C	0.8410763549	0.6524446947	0.7922746663	0.6153770339	0.766462229	0.5430755683
2013_Mitter,Rana_ForgottenAlly_NF	2013	nonfiction-21C	0.8371828291	0.5723111976	0.7743937748	0.7223151185	0.7283298138	0.7017938847
2013_Moreno,Rita_RitaMoreno_NF	2013	nonfiction-21C	0.1087213455	0.94410688	0.084757938	0.9067637422	0.1005763736	0.8888569717
